Source File Name:	11_18_1
Point Index:	1	[x = 0.0145802	y = 0.1218	z = -1]
Signal:	FFT - Vib & Ref1 H1 Velocity / Force - Mag. & Phase

Frequency	Magnitude	Phase
280	0.1287175	99.12175
280.3125	0.13918	96.35406
280.625	0.1419724	94.52602
280.9375	0.1498022	97.87984
281.25	0.1542656	95.32265
281.5625	0.1462793	98.88966
281.875	0.1611087	96.19159
282.1875	0.1441799	97.01563
282.5	0.1435528	94.9621
282.8125	0.1442725	92.89375
283.125	0.1453969	96.10798
283.4375	0.1491762	93.3576
283.75	0.1562229	93.18989
284.0625	0.150201	90.88011
284.375	0.1562385	92.69017
284.6875	0.1545037	92.25266
285	0.1572354	89.34751
285.3125	0.1566377	92.22149
285.625	0.1617098	95.08633
285.9375	0.1457823	90.31404
286.25	0.1647272	93.80154
286.5625	0.1483812	91.07535
286.875	0.148316	91.50557
287.1875	0.1535449	91.22487
287.5	0.1560861	92.71831
287.8125	0.155398	94.06882
288.125	0.1552616	91.11275
288.4375	0.1584602	92.30121
288.75	0.16678	92.645
289.0625	0.1614901	90.10747
289.375	0.167511	90.89262
289.6875	0.159753	92.9173
290	0.1657284	93.24995
290.3125	0.1620509	92.83939
290.625	0.1647294	90.61938
290.9375	0.1772973	92.5807
291.25	0.1633449	92.65263
291.5625	0.1704995	91.45308
291.875	0.1753475	94.79932
292.1875	0.1741568	90.68455
292.5	0.1865516	91.57336
292.8125	0.1872604	91.87533
293.125	0.1840739	90.03481
293.4375	0.1891779	89.09286
293.75	0.2007036	94.11644
294.0625	0.1952352	92.84754
294.375	0.198441	95.47091
294.6875	0.1980258	93.33221
295	0.203664	94.75317
295.3125	0.1942349	92.1518
295.625	0.1949688	88.51046
295.9375	0.2050711	88.8749
296.25	0.2281352	92.1682
296.5625	0.2258274	92.13722
296.875	0.2246216	93.95311
297.1875	0.23132	91.64626
297.5	0.2339038	91.98791
297.8125	0.2398899	90.74369
298.125	0.2364196	92.13513
298.4375	0.2471721	92.38935
298.75	0.2476908	94.33473
299.0625	0.2625209	92.23514
299.375	0.2492977	92.98819
299.6875	0.2622184	89.19244
300	0.2704153	90.58865
300.3125	0.3006698	93.24899
300.625	0.2934305	93.02216
300.9375	0.3067905	90.54803
301.25	0.3032554	89.18757
301.5625	0.3212043	93.35024
301.875	0.3452046	93.10692
302.1875	0.335681	91.48557
302.5	0.3593472	92.59372
302.8125	0.369211	92.28812
303.125	0.3889382	92.53358
303.4375	0.3992464	95.15923
303.75	0.429429	92.11059
304.0625	0.4271447	92.3326
304.375	0.4634416	91.11636
304.6875	0.4591283	88.46949
305	0.4614647	86.42277
305.3125	0.5209779	90.43163
305.625	0.5327981	89.11404
305.9375	0.5742115	90.21049
306.25	0.5827889	85.06058
306.5625	0.6406746	83.72132
306.875	0.6503447	83.16481
307.1875	0.6640522	83.41441
307.5	0.7264712	85.13699
307.8125	0.7472	83.62733
308.125	0.7911174	84.74445
308.4375	0.8975351	83.2655
308.75	0.9539003	81.21391
309.0625	1.035424	80.94432
309.375	1.096911	78.6787
309.6875	1.251307	74.53673
310	1.387032	74.81507
310.3125	1.570903	73.06996
310.625	1.769804	69.09881
310.9375	2.006204	64.44368
311.25	2.483349	62.31071
311.5625	2.986094	53.24623
311.875	3.859462	40.17679
312.1875	4.934521	23.7456
312.5	6.170698	-6.40924
312.8125	4.471758	-45.10059
313.125	2.943778	-60.57312
313.4375	1.923786	-67.37411
313.75	1.384628	-63.57782
314.0625	1.296367	-54.1329
314.375	1.264208	-56.77437
314.6875	1.160757	-58.59578
315	1.070542	-61.8681
315.3125	0.9841231	-63.42234
315.625	0.8970877	-62.98956
315.9375	0.8458796	-64.37344
316.25	0.8293751	-63.46809
316.5625	0.6931306	-61.21808
316.875	0.6705725	-64.52718
317.1875	0.6528838	-67.67955
317.5	0.6237946	-65.33374
317.8125	0.596273	-62.85115
318.125	0.5729615	-66.09157
318.4375	0.5927959	-65.94479
318.75	0.5634043	-64.7684
319.0625	0.5591273	-66.03767
319.375	0.5284194	-66.09871
319.6875	0.4828273	-68.28002
320	0.4856293	-66.51264
320.3125	0.4887227	-68.7615
320.625	0.4503371	-67.4692
320.9375	0.430742	-70.7226
321.25	0.4489478	-71.46068
321.5625	0.442956	-71.7379
321.875	0.4303272	-74.74961
322.1875	0.3830836	-73.95147
322.5	0.4080584	-74.5986
322.8125	0.3721663	-75.93583
323.125	0.3772272	-77.78831
323.4375	0.3442603	-73.5207
323.75	0.333619	-76.38759
324.0625	0.3498249	-79.81942
324.375	0.3351732	-78.20908
324.6875	0.3347589	-77.85307
325	0.3146725	-79.79263
325.3125	0.3214471	-77.1973
325.625	0.309556	-77.92584
325.9375	0.3001936	-79.9577
326.25	0.2825942	-80.40944
326.5625	0.2971449	-80.44975
326.875	0.2755637	-81.96577
327.1875	0.2775246	-83.27435
327.5	0.2505787	-80.18237
327.8125	0.2560879	-79.20097
328.125	0.235048	-83.10252
328.4375	0.2591887	-82.95879
328.75	0.2334904	-83.05922
329.0625	0.2424179	-82.45065
329.375	0.2330387	-83.14655
329.6875	0.2274425	-83.19862
330	0.2264355	-84.63348
330.3125	0.2193145	-85.10236
330.625	0.2156674	-82.82993
330.9375	0.2128597	-83.24778
331.25	0.2184772	-80.17641
331.5625	0.1952385	-86.46976
331.875	0.2016782	-79.35661
332.1875	0.1998682	-79.53551
332.5	0.2046724	-86.87294
332.8125	0.186977	-84.56466
333.125	0.1822157	-86.7706
333.4375	0.1811992	-83.85652
333.75	0.1814137	-83.19638
334.0625	0.1882858	-86.27021
334.375	0.1796623	-87.20786
334.6875	0.1706738	-83.52474
335	0.1606918	-85.44832
335.3125	0.1744404	-87.88737
335.625	0.1640979	-87.47245
335.9375	0.1561677	-85.00632
336.25	0.1614882	-83.60522
336.5625	0.1513625	-87.01379
336.875	0.16014	-88.01947
337.1875	0.1580908	-86.28981
337.5	0.1538678	-81.30013
337.8125	0.1492036	-86.46494
338.125	0.1418944	-82.60059
338.4375	0.1424684	-83.94928
338.75	0.1378203	-86.934
339.0625	0.141546	-85.70609
339.375	0.1482569	-81.27888
339.6875	0.1343571	-83.76877
340	0.1316879	-83.9276
340.3125	0.1318723	-84.98917
340.625	0.1413846	-78.96067
340.9375	0.1369853	-80.63879
341.25	0.1431744	-82.4575
341.5625	0.1327522	-83.16859
341.875	0.1303573	-87.22863
342.1875	0.1372986	-85.01303
342.5	0.1308675	-86.49609
342.8125	0.1321818	-82.9808
343.125	0.124747	-86.46655
343.4375	0.1283134	-83.6731
343.75	0.1307735	-85.24126
344.0625	0.1243052	-79.77422
344.375	0.1252051	-82.90106
344.6875	0.1233052	-88.30413
345	0.1238529	-85.29638
345.3125	0.1311523	-84.63597
345.625	0.1279821	-87.79401
345.9375	0.1123765	-86.96606
346.25	0.1261137	-87.82983
346.5625	0.1106254	-82.41945
346.875	0.1232851	-86.08295
347.1875	0.1137225	-89.97288
347.5	0.1139999	-86.98831
347.8125	0.1092085	-88.5659
348.125	0.1073365	-88.98492
348.4375	0.111343	-91.73491
348.75	0.1096416	-88.77464
349.0625	0.1113561	-86.14135
349.375	0.1110475	-88.3417
349.6875	0.1101338	-89.10751
350	0.1027329	-92.0376
350.3125	0.09900976	-89.37083
350.625	0.09361059	-94.39773
350.9375	0.1080407	-93.55929
351.25	0.1045687	-89.69704
351.5625	0.1040368	-94.13227
351.875	0.09796192	-96.0545
352.1875	0.09523342	-88.50082
352.5	0.09666381	-98.45103
352.8125	0.08542324	-89.78196
353.125	0.08465829	-95.60637
353.4375	0.08257899	-93.40072
353.75	0.07609111	-88.46396
354.0625	0.07559036	-94.03496
354.375	0.0735576	-94.56822
354.6875	0.07923211	-91.33251
355	0.0761781	-93.03778
355.3125	0.07758181	-89.63509
355.625	0.07142775	-90.10788
355.9375	0.06808499	-88.94649
356.25	0.07346621	-83.65668
356.5625	0.07172038	-81.1492
356.875	0.0682047	-81.43661
357.1875	0.06741527	-83.5071
357.5	0.06851849	-81.71874
357.8125	0.06918705	-70.09977
358.125	0.07366632	-78.43137
358.4375	0.07793179	-79.81859
358.75	0.07435153	-76.87688
359.0625	0.08345904	-79.58813
359.375	0.07721369	-76.47043
359.6875	0.07555105	-76.46449
360	0.07460864	-78.28909
360.3125	0.08291018	-80.47185
360.625	0.07501379	-79.75443
360.9375	0.07882233	-80.72781
361.25	0.07791351	-88.39874
361.5625	0.07019445	-74.65529
361.875	0.06855693	-84.42516
362.1875	0.07298991	-86.39194
362.5	0.0926704	-84.85821
362.8125	0.07094526	-76.62072
363.125	0.07655884	-83.21678
363.4375	0.06936348	-84.76193
363.75	0.06667581	-86.52046
364.0625	0.06918288	-84.62294
364.375	0.06700887	-78.30995
364.6875	0.07825695	-87.35273
365	0.06749873	-75.37492
365.3125	0.0668375	-81.47083
365.625	0.06160794	-72.71693
365.9375	0.06758201	-77.51205
366.25	0.06179862	-78.29318
366.5625	0.06857508	-79.50526
366.875	0.0637651	-80.80259
367.1875	0.05991142	-70.65654
367.5	0.05952573	-84.04781
367.8125	0.07347265	-78.27362
368.125	0.0588375	-73.85552
368.4375	0.06839786	-76.53477
368.75	0.06873392	-77.24718
369.0625	0.07471543	-74.41738
369.375	0.0598357	-68.8447
369.6875	0.0592794	-72.5601
370	0.06187761	-79.22431
370.3125	0.06193625	-74.73341
370.625	0.06262926	-78.54248
370.9375	0.06717419	-80.75032
371.25	0.06104033	-80.50588
371.5625	0.06653826	-77.814
371.875	0.0638774	-75.12109
372.1875	0.06639514	-72.42999
372.5	0.06696516	-79.75004
372.8125	0.07142367	-79.35422
373.125	0.06224705	-83.94885
373.4375	0.06080517	-82.63705
373.75	0.06315912	-80.31761
374.0625	0.0579873	-79.41624
374.375	0.05601473	-75.17587
374.6875	0.06028797	-86.70185
375	0.06103275	-72.29265
375.3125	0.06475592	-87.39568
375.625	0.06375035	-82.69674
375.9375	0.06042945	-78.20389
376.25	0.05808526	-93.42085
376.5625	0.05861965	-76.10204
376.875	0.05776847	-95.84293
377.1875	0.05931858	-79.55686
377.5	0.06706532	-84.67171
377.8125	0.06177273	-85.90348
378.125	0.05996977	-90.91202
378.4375	0.05121146	-86.84863
378.75	0.05777724	-74.65593
379.0625	0.05652529	-86.68804
379.375	0.05598032	-81.58614
379.6875	0.06368586	-82.05193
380	0.06169906	-78.07712
380.3125	0.05909985	-84.47647
380.625	0.0532289	-77.19317
380.9375	0.05922517	-82.17677
381.25	0.0607705	-81.07457
381.5625	0.05249291	-84.35879
381.875	0.05656759	-85.04268
382.1875	0.05636979	-84.4699
382.5	0.06049696	-83.82564
382.8125	0.0539151	-81.48112
383.125	0.06021767	-84.68116
383.4375	0.05750146	-85.12747
383.75	0.05394153	-84.04037
384.0625	0.05870213	-84.66419
384.375	0.05622726	-83.51051
384.6875	0.05651355	-85.39706
385	0.05098946	-87.77528
385.3125	0.05577224	-82.38583
385.625	0.06038687	-83.45018
385.9375	0.05332511	-82.71391
386.25	0.05667672	-83.57281
386.5625	0.05407156	-84.40582
386.875	0.05183538	-86.0553
387.1875	0.04897917	-80.91286
387.5	0.0528126	-80.76444
387.8125	0.05077616	-86.577
388.125	0.05152518	-85.47775
388.4375	0.05284529	-85.19934
388.75	0.05146423	-91.12071
389.0625	0.05635869	-82.20189
389.375	0.05233295	-87.45482
389.6875	0.05433462	-84.23608
390	0.05668158	-84.5391
390.3125	0.056467	-86.66528
390.625	0.05256869	-90.8092
390.9375	0.05221434	-90.41618
391.25	0.04966966	-91.49691
391.5625	0.04872459	-88.76559
391.875	0.05423	-91.82018
392.1875	0.05125055	-81.08727
392.5	0.04898898	-90.17156
392.8125	0.0503813	-82.7709
393.125	0.05185146	-87.17062
393.4375	0.05050677	-88.37325
393.75	0.05113377	-84.96126
394.0625	0.05059373	-88.11559
394.375	0.05019816	-87.76093
394.6875	0.04781784	-85.95551
395	0.05040515	-88.31431
395.3125	0.04988683	-89.52263
395.625	0.05297801	-88.19391
395.9375	0.04925577	-85.87411
396.25	0.04899855	-90.28229
396.5625	0.04878101	-90.12231
396.875	0.04830638	-89.6128
397.1875	0.05108106	-85.6721
397.5	0.04962617	-85.38056
397.8125	0.0475763	-88.48999
398.125	0.04895568	-87.37708
398.4375	0.0492327	-85.18265
398.75	0.04398008	-86.14025
399.0625	0.04599042	-85.35888
399.375	0.04759946	-82.72704
399.6875	0.04835287	-83.22356
400	0.04808917	-84.01654
400.3125	0.04899032	-92.18044
400.625	0.04733481	-89.76611
400.9375	0.04626165	-82.97591
401.25	0.04816722	-90.55721
401.5625	0.04638823	-86.36033
401.875	0.04899911	-87.85989
402.1875	0.04892434	-85.75008
402.5	0.04691679	-88.76711
402.8125	0.04757186	-88.83605
403.125	0.04835129	-85.43353
403.4375	0.0459207	-89.48286
403.75	0.05018913	-91.00694
404.0625	0.0475331	-90.02248
404.375	0.0478129	-86.87143
404.6875	0.04766972	-88.93752
405	0.04842635	-91.29818
405.3125	0.04631863	-89.52271
405.625	0.0442189	-91.39781
405.9375	0.04493468	-93.12163
406.25	0.0473907	-93.46804
406.5625	0.04546212	-93.60536
406.875	0.04783814	-89.61337
407.1875	0.04437543	-91.09631
407.5	0.04275313	-93.07464
407.8125	0.04430284	-91.92847
408.125	0.04253408	-92.31749
408.4375	0.04439684	-93.55884
408.75	0.04243733	-89.83732
409.0625	0.04141468	-90.30602
409.375	0.04171647	-91.21743
409.6875	0.0406702	-90.74153
410	0.04423612	-91.20525
410.3125	0.04219796	-91.40498
410.625	0.04038351	-89.47537
410.9375	0.03979491	-90.99886
411.25	0.03883689	-91.01807
411.5625	0.03885681	-88.50692
411.875	0.04109216	-89.71142
412.1875	0.04001968	-88.68604
412.5	0.03776378	-87.63908
412.8125	0.04153528	-89.49078
413.125	0.04030452	-87.20554
413.4375	0.04048476	-87.55345
413.75	0.04073798	-86.4193
414.0625	0.03694822	-87.11144
414.375	0.03948143	-88.43102
414.6875	0.03886632	-87.77068
415	0.03893224	-88.53228
415.3125	0.03970209	-88.00668
415.625	0.03954116	-87.10307
415.9375	0.03917393	-89.72857
416.25	0.03894899	-88.20531
416.5625	0.03960507	-89.88191
416.875	0.03914129	-87.2362
417.1875	0.0401005	-87.69475
417.5	0.03859448	-89.21042
417.8125	0.0397067	-88.4822
418.125	0.03879618	-87.0117
418.4375	0.03962248	-86.36267
418.75	0.04058057	-88.1912
419.0625	0.03975228	-89.93576
419.375	0.03837209	-88.30202
419.6875	0.03864656	-87.81859
420	0.0408686	-87.82153
420.3125	0.03836415	-85.89316
420.625	0.03827181	-88.32155
420.9375	0.03944908	-86.06759
421.25	0.03819094	-88.60451
421.5625	0.03880471	-87.99061
421.875	0.03762037	-89.50964
422.1875	0.03848865	-87.98912
422.5	0.04046548	-89.32944
422.8125	0.03980972	-88.41408
423.125	0.03884932	-87.10773
423.4375	0.03805639	-87.07236
423.75	0.03800301	-87.0491
424.0625	0.03823791	-87.75812
424.375	0.03786056	-91.10101
424.6875	0.03822507	-89.04442
425	0.03838329	-89.29921
425.3125	0.0387659	-89.10964
425.625	0.0389329	-87.00632
425.9375	0.0389268	-88.13177
426.25	0.03697201	-90.85236
426.5625	0.03780254	-89.61874
426.875	0.03601233	-89.70268
427.1875	0.03752625	-88.59319
427.5	0.03607137	-88.54775
427.8125	0.0362594	-91.11689
428.125	0.03792256	-88.90971
428.4375	0.03580909	-89.48978
428.75	0.03572231	-89.44864
429.0625	0.03543167	-88.23624
429.375	0.03648163	-89.83232
429.6875	0.03595778	-89.34505
430	0.035979	-88.06499
430.3125	0.03622799	-88.61093
430.625	0.0351853	-90.23829
430.9375	0.03607656	-89.23595
431.25	0.03615072	-88.28149
431.5625	0.0358434	-89.39919
431.875	0.03590029	-90.01505
432.1875	0.03580886	-87.21547
432.5	0.03605977	-88.6884
432.8125	0.03551073	-87.70206
433.125	0.03575544	-89.41019
433.4375	0.03492428	-89.09498
433.75	0.03540093	-88.33342
434.0625	0.03417735	-87.23754
434.375	0.03411883	-90.18066
434.6875	0.03521276	-88.21103
435	0.03427849	-89.43889
435.3125	0.03443475	-89.56993
435.625	0.0341781	-87.77776
435.9375	0.0354448	-87.44463
436.25	0.03417423	-88.20488
436.5625	0.03427412	-86.6691
436.875	0.03549631	-87.43806
437.1875	0.03372268	-89.24547
437.5	0.03508203	-89.87337
437.8125	0.03419774	-89.9903
438.125	0.03415368	-88.84222
438.4375	0.03439737	-88.73832
438.75	0.03363738	-89.05657
439.0625	0.03418806	-88.88973
439.375	0.03462077	-87.86358
439.6875	0.03459624	-88.19807
440	0.0343237	-89.4169
440.3125	0.03432746	-87.42916
440.625	0.03376687	-89.10265
440.9375	0.03345096	-89.14819
441.25	0.03385969	-89.71584
441.5625	0.03467177	-89.65965
441.875	0.03303057	-89.10181
442.1875	0.03279233	-88.89365
442.5	0.03308583	-89.85337
442.8125	0.03278778	-89.77687
443.125	0.03346314	-89.34448
443.4375	0.0338615	-89.66853
443.75	0.03253022	-90.52331
444.0625	0.03349008	-89.64088
444.375	0.03311174	-89.07833
444.6875	0.03284808	-90.11013
445	0.03210635	-86.96632
445.3125	0.0333092	-87.7243
445.625	0.03247562	-87.58572
445.9375	0.03338754	-88.72081
446.25	0.03275244	-87.35538
446.5625	0.03272189	-89.52254
446.875	0.03211102	-89.71126
447.1875	0.03235029	-88.96104
447.5	0.03326628	-88.7085
447.8125	0.03173316	-89.48383
448.125	0.03228519	-90.31435
448.4375	0.03211033	-88.34822
448.75	0.0322352	-89.27961
449.0625	0.0314951	-89.72777
449.375	0.0320193	-88.56053
449.6875	0.03148539	-89.89529
450	0.03122488	-90.05614
450.3125	0.03179775	-89.80885
450.625	0.03239054	-88.53385
450.9375	0.03144505	-90.15115
451.25	0.03133332	-88.41579
451.5625	0.03086931	-89.66498
451.875	0.03169971	-91.25818
452.1875	0.03147424	-90.2682
452.5	0.0312981	-89.32126
452.8125	0.0309558	-89.22381
453.125	0.03106459	-90.12961
453.4375	0.03051826	-88.43013
453.75	0.03168917	-90.90903
454.0625	0.03159416	-90.7714
454.375	0.03103676	-90.45819
454.6875	0.03136557	-87.62032
455	0.0307548	-89.66579
455.3125	0.03072564	-90.91586
455.625	0.03083541	-89.39552
455.9375	0.03056442	-90.37733
456.25	0.03148815	-90.81726
456.5625	0.03045507	-91.36839
456.875	0.02943035	-90.57175
457.1875	0.03098883	-90.10915
457.5	0.03077473	-89.69853
457.8125	0.03023607	-91.02766
458.125	0.03001688	-89.38277
458.4375	0.02999753	-89.73778
458.75	0.03031354	-89.27628
459.0625	0.0297394	-90.6777
459.375	0.02977149	-89.97657
459.6875	0.02960338	-90.06043
460	0.03017705	-88.74471
460.3125	0.02985957	-91.51125
460.625	0.02941734	-90.23024
460.9375	0.02920662	-91.96104
461.25	0.02962963	-90.93213
461.5625	0.02919924	-89.12085
461.875	0.02792422	-91.45144
462.1875	0.02936595	-90.07935
462.5	0.028501	-89.38232
462.8125	0.02885917	-91.20274
463.125	0.02807628	-89.27455
463.4375	0.02914506	-90.87833
463.75	0.028966	-89.17896
464.0625	0.02871779	-89.21283
464.375	0.02864529	-90.92286
464.6875	0.02835062	-89.86286
465	0.02822351	-91.47461
465.3125	0.02814992	-91.36499
465.625	0.02868575	-90.16087
465.9375	0.02839272	-92.11829
466.25	0.02843347	-90.67148
466.5625	0.02860952	-89.9149
466.875	0.02784977	-90.53944
467.1875	0.02817727	-91.07253
467.5	0.0274751	-89.18504
467.8125	0.02718307	-90.09036
468.125	0.02735812	-89.70953
468.4375	0.02786901	-90.18942
468.75	0.02742583	-90.52643
469.0625	0.02742246	-91.64479
469.375	0.02754107	-90.06266
469.6875	0.02793337	-90.17949
470	0.02800755	-91.03913
470.3125	0.02706119	-91.41244
470.625	0.02702888	-90.3545
470.9375	0.02750436	-90.40599
471.25	0.02726121	-91.30463
471.5625	0.02644297	-89.52949
471.875	0.02724335	-89.88383
472.1875	0.02723573	-90.07217
472.5	0.02714302	-89.5602
472.8125	0.0274658	-90.55057
473.125	0.02740233	-89.90495
473.4375	0.02677626	-90.33396
473.75	0.0270102	-88.71901
474.0625	0.02702142	-88.67227
474.375	0.02695113	-89.58383
474.6875	0.02681596	-90.31915
475	0.02591709	-89.87645
475.3125	0.02650826	-88.95167
475.625	0.02717136	-90.73377
475.9375	0.02708002	-88.61486
476.25	0.02692593	-89.52133
476.5625	0.02684203	-90.3001
476.875	0.0265927	-89.48958
477.1875	0.02654033	-90.08243
477.5	0.02603073	-88.84606
477.8125	0.026064	-89.49567
478.125	0.02600858	-88.68603
478.4375	0.02602331	-89.40388
478.75	0.02628586	-89.77524
479.0625	0.02619645	-90.46577
479.375	0.02642755	-89.35836
479.6875	0.02595565	-89.17529
480	0.0266331	-88.9419
480.3125	0.02642281	-89.63022
480.625	0.02582034	-89.28622
480.9375	0.02573609	-90.00613
481.25	0.02651227	-90.35677
481.5625	0.02548018	-90.50783
481.875	0.02553798	-90.42366
482.1875	0.02637523	-90.16235
482.5	0.02579938	-88.68494
482.8125	0.02568398	-89.13676
483.125	0.02548636	-90.63605
483.4375	0.02610675	-87.42194
483.75	0.02521015	-90.09843
484.0625	0.02563771	-88.48116
484.375	0.02497434	-90.93807
484.6875	0.02561756	-89.42343
485	0.02584914	-89.14864
485.3125	0.02485333	-90.06858
485.625	0.02495105	-89.32404
485.9375	0.02541444	-90.6796
486.25	0.02503007	-88.81773
486.5625	0.02513947	-89.80906
486.875	0.02449947	-89.02396
487.1875	0.02486532	-89.36731
487.5	0.02576047	-88.53757
487.8125	0.02447219	-89.12582
488.125	0.025241	-90.40192
488.4375	0.02472777	-90.18285
488.75	0.02470058	-90.25648
489.0625	0.02485116	-90.40625
489.375	0.02510842	-88.64552
489.6875	0.02478735	-90.32643
490	0.02460303	-89.76312
490.3125	0.02465788	-91.40379
490.625	0.02428505	-89.10763
490.9375	0.0248562	-91.80941
491.25	0.0246518	-90.35567
491.5625	0.0245154	-90.75964
491.875	0.02433678	-89.31806
492.1875	0.02442685	-90.62087
492.5	0.02423996	-89.56621
492.8125	0.02418038	-89.18153
493.125	0.02378893	-90.55063
493.4375	0.0242402	-89.32179
493.75	0.02343408	-90.1838
494.0625	0.02388341	-90.03351
494.375	0.02371355	-90.76025
494.6875	0.0236136	-89.77435
495	0.02372253	-90.62605
495.3125	0.02393153	-90.34341
495.625	0.02364673	-90.59431
495.9375	0.02352582	-90.46967
496.25	0.02271425	-89.46481
496.5625	0.022994	-91.8905
496.875	0.02356076	-91.55473
497.1875	0.02334376	-90.29919
497.5	0.02365311	-88.9297
497.8125	0.02348538	-90.48471
498.125	0.02357869	-88.45798
498.4375	0.02277724	-88.73593
498.75	0.02359684	-88.54655
499.0625	0.02310023	-88.43498
499.375	0.02341504	-90.46932
499.6875	0.02342399	-88.96907
500	0.02397489	-87.54431
