Source File Name:	02_24_damp_polyuk2
Point Index:	3	[x = 0.0480193	y = 0.000492353	z = -1]
Signal:	FFT - Vib & Ref1 H1 Velocity / Force - Mag. & Phase

Frequency	Magnitude	Phase
277.1875	2.172825	102.2926
277.5	0.4260419	-170.8956
277.8125	2.397142	84.55936
278.125	0.8537504	-24.2243
278.4375	1.42036	78.32681
278.75	1.229451	-63.38844
279.0625	1.2549	137.2114
279.375	0.3444599	-127.0052
279.6875	2.462228	124.366
280	1.10809	49.57832
280.3125	2.02133	97.62919
280.625	1.606602	7.039279
280.9375	0.645111	124.4767
281.25	0.6306248	-43.87458
281.5625	1.790031	154.1099
281.875	0.9065971	112.3232
282.1875	2.019539	111.9506
282.5	1.786503	64.96391
282.8125	1.375959	71.03294
283.125	0.8363463	22.76965
283.4375	0.08860972	49.60928
283.75	0.9963192	148.6152
284.0625	1.150783	127.0397
284.375	2.367258	116.7003
284.6875	1.91262	67.68468
285	1.98162	77.44156
285.3125	1.689864	19.88206
285.625	1.004097	94.10241
285.9375	0.4356916	10.81283
286.25	2.426754	124.357
286.5625	1.606994	81.74377
286.875	3.381938	95.14429
287.1875	2.683904	41.02882
287.5	2.983972	65.86565
287.8125	2.127614	12.92893
288.125	2.156438	71.8852
288.4375	1.681278	25.08425
288.75	3.570739	82.5117
289.0625	3.520124	26.23286
289.375	4.484159	45.1287
289.6875	5.608441	3.027731
290	3.939959	3.597785
290.3125	4.79671	-30.92155
290.625	1.53834	-42.29104
290.9375	3.272326	-42.47725
291.25	0.221363	17.92497
291.5625	3.456335	-25.91228
291.875	0.8695247	-29.12227
292.1875	3.89934	-40.84068
292.5	1.52452	-106.5765
292.8125	3.163061	-56.7302
293.125	1.760818	-165.9847
293.4375	1.808283	-32.50339
293.75	0.7875259	159.9466
294.0625	2.529057	-20.71426
294.375	0.7622851	-96.88936
294.6875	2.69104	-46.4842
295	1.749366	-129.7473
295.3125	1.199332	-63.333
295.625	1.037276	-162.6175
295.9375	0.7953349	1.14252
296.25	0.5782296	-40.67919
296.5625	1.200989	-25.92328
296.875	1.519948	-70.16284
297.1875	0.8789745	-94.28339
297.5	1.300152	-100.5662
297.8125	0.7319337	168.1481
298.125	0.6550949	-52.82621
298.4375	0.4785502	89.13802
298.75	1.638982	-39.36623
299.0625	0.3188018	-91.37639
299.375	1.784175	-63.76635
299.6875	0.9403696	-160.3314
300	0.9330951	-74.33721
300.3125	0.9078462	150.7784
300.625	1.058623	-29.75864
300.9375	0.2329397	136.1283
301.25	1.74701	-41.26353
301.5625	0.7818438	-139.6379
301.875	1.337141	-59.22066
302.1875	1.224922	-174.5448
302.5	0.8041891	-35.57828
302.8125	0.8916725	156.1961
303.125	1.46574	-18.38988
303.4375	0.5481252	-176.1007
303.75	1.716069	-40.68789
304.0625	1.191315	-166.2912
304.375	1.333338	-48.5834
304.6875	1.395732	167.8802
305	1.289693	-28.03546
305.3125	1.027828	148.39
305.625	1.888159	-28.93435
305.9375	0.7709043	178.0995
306.25	1.722208	-52.7151
306.5625	1.29768	-179.2747
306.875	1.101219	-49.5527
307.1875	1.162777	159.4754
307.5	1.04652	-23.62312
307.8125	0.4703152	154.9565
308.125	1.257238	-35.55402
308.4375	0.6737485	-131.4364
308.75	0.8557477	-59.3504
309.0625	0.8699807	-149.2545
309.375	0.166235	11.8387
309.6875	0.4017208	-155.5802
310	0.6598427	26.1979
310.3125	0.6981997	-73.71305
310.625	0.4671206	-15.50576
310.9375	1.190854	-95.55805
311.25	0.2755903	169.4846
311.5625	0.744136	-112.0793
311.875	0.7047341	110.0691
312.1875	0.6342447	-50.00726
312.5	0.364433	65.71017
312.8125	1.211678	-53.34351
313.125	0.43441	-155.4106
313.4375	1.064121	-75.22816
313.75	1.054166	165.636
314.0625	0.5937529	-32.10817
314.375	0.7650787	137.5696
314.6875	1.319446	-19.69003
315	0.4703095	-168.5948
315.3125	1.502744	-44.18359
315.625	1.175892	-169.9594
315.9375	0.8462071	-48.79755
316.25	1.366595	161.0759
316.5625	1.071117	-13.16603
316.875	0.6672222	142.1663
317.1875	1.624656	-32.54362
317.5	0.7271612	-167.2099
317.8125	1.243923	-62.97038
318.125	1.146614	173.8615
318.4375	0.6029128	-46.52719
318.75	0.9697788	132.8923
319.0625	1.088726	-23.76555
319.375	0.1649088	130.5907
319.6875	1.310987	-54.24077
320	0.7177716	-157.8072
320.3125	0.6627811	-83.29142
320.625	0.8850614	157.9103
320.9375	0.4269082	3.644023
321.25	0.291003	111.5943
321.5625	0.94099	-21.43932
321.875	0.5202144	-108.0993
322.1875	0.7247457	-63.60001
322.5	0.9397126	-153.617
322.8125	0.08599835	51.09741
323.125	0.491297	166.8129
323.4375	0.7592856	21.90092
323.75	0.3901846	-73.68365
324.0625	0.6670223	-31.28871
324.375	0.8819596	-110.2678
324.6875	0.2301753	-137.7319
325	0.560351	-145.342
325.3125	0.5159307	99.12959
325.625	0.3625297	-30.43243
325.9375	0.3547526	41.00752
326.25	1.036989	-57.12744
326.5625	0.3811381	-155.4732
326.875	0.9149095	-82.15108
327.1875	0.9381914	155.8606
327.5	0.5616755	-41.05677
327.8125	0.8413419	118.7949
328.125	1.228644	-33.42021
328.4375	0.4071735	150.1491
328.75	1.340375	-56.66505
329.0625	0.9867604	167.4519
329.375	0.8348555	-61.5417
329.6875	1.08891	144.0093
330	0.8704138	-24.54243
330.3125	0.5501148	125.7504
330.625	1.198306	-37.73949
330.9375	0.4846619	-170.5298
331.25	0.8431085	-63.33849
331.5625	0.7939938	173.3047
331.875	0.3644962	-32.89713
332.1875	0.5417182	140.894
332.5	0.7555074	-11.73117
332.8125	0.1884986	-135.4405
333.125	0.7675867	-41.60425
333.4375	0.6342463	-143.609
333.75	0.3454164	-60.43001
334.0625	0.6318328	175.6247
334.375	0.3836095	7.618036
334.6875	0.2075483	154.3678
335	0.6894631	-20.21868
335.3125	0.3271546	-118.9881
335.625	0.5833683	-60.78163
335.9375	0.5296271	-158.6615
336.25	0.1986091	-79.64207
336.5625	0.3330269	150.6622
336.875	0.3001633	-6.38234
337.1875	0.1357259	-7.582434
337.5	0.461572	-48.82568
337.8125	0.3970532	-87.00817
338.125	0.3393217	-117.8467
338.4375	0.3028217	-122.1421
338.75	0.3027349	142.1344
339.0625	0.2129002	-35.28495
339.375	0.2666366	74.95158
339.6875	0.6967095	-51.8509
340	0.07893191	172.5041
340.3125	0.8471273	-81.44255
340.625	0.5269912	150.1265
340.9375	0.5292292	-85.79243
341.25	0.708275	113.805
341.5625	0.6740035	-46.14942
341.875	0.3804963	90.92334
342.1875	1.013893	-59.52432
342.5	0.3598707	169.0535
342.8125	0.7631592	-77.89291
343.125	0.7461279	151.7891
343.4375	0.4271927	-39.14754
343.75	0.5301048	124.7297
344.0625	0.8812174	-26.62766
344.375	0.2879706	-165.4865
344.6875	0.8918175	-48.51017
345	0.8284041	-168.4101
345.3125	0.4089161	-40.76369
345.625	0.827214	159.7483
345.9375	0.7343012	1.617747
346.25	0.3058585	159.229
346.5625	0.9600427	-23.6772
346.875	0.5600039	-143.0612
347.1875	0.600552	-60.07853
347.5	0.7611384	-178.7934
347.8125	0.1731493	1.770942
348.125	0.4130132	126.1404
348.4375	0.5601956	-7.705116
348.75	0.2219963	-41.81865
349.0625	0.6194326	-66.62517
349.375	0.4087668	-122.1798
349.6875	0.4410581	-148.1481
350	0.2327376	139.2995
350.3125	0.2555908	108.4115
350.625	0.4760122	6.459329
350.9375	0.2585052	-40.66515
351.25	0.6728428	-58.13798
351.5625	0.4906539	-133.4256
351.875	0.3719307	-116.7671
352.1875	0.5217714	153.6944
352.5	0.1958634	32.34336
352.8125	0.3218316	61.05701
353.125	0.6427471	-31.75607
353.4375	0.2925603	-79.26222
353.75	0.6487831	-87.37083
354.0625	0.5064305	-170.7194
354.375	0.1659506	-154.4596
354.6875	0.4631709	119.4467
355	0.5073746	0.03556282
355.3125	0.1407354	4.066881
355.625	0.7723747	-48.44647
355.9375	0.515715	-146.8373
356.25	0.4680049	-85.16302
356.5625	0.8121433	158.0558
356.875	0.4054447	-2.17904
357.1875	0.5315027	119.1009
357.5	1.026077	-23.43099
357.8125	0.2976776	-171.5085
358.125	0.9815591	-59.88194
358.4375	0.8761674	172.6086
358.75	0.455706	-60.54759
359.0625	0.8770983	134.6304
359.375	0.702001	-18.97921
359.6875	0.3310963	106.2058
360	0.9986295	-46.55899
360.3125	0.3991246	-162.433
360.625	0.6197146	-86.49941
360.9375	0.6072663	161.1618
361.25	0.08158373	3.759273
361.5625	0.2998249	95.22849
361.875	0.4462668	-13.7208
362.1875	0.3533657	-58.2998
362.5	0.3835598	-79.66547
362.8125	0.4818261	-119.4542
363.125	0.3243366	169.9757
363.4375	0.1186943	-173.225
363.75	0.3544959	87.7526
364.0625	0.4153902	-25.53923
364.375	0.1466587	-21.03028
364.6875	0.58737	-67.06546
365	0.389163	-153.4913
365.3125	0.2671656	-100.0927
365.625	0.490113	153.4663
365.9375	0.3458882	12.12561
366.25	0.1771772	133.9933
366.5625	0.6697901	-19.14248
366.875	0.4245188	-136.4824
367.1875	0.5527791	-47.27683
367.5	0.746149	-168.8528
367.8125	0.3171109	-10.30623
368.125	0.647622	156.2436
368.4375	0.7117095	-3.590188
368.75	0.3187286	166.5115
369.0625	0.8622324	-36.39727
369.375	0.567118	-172.4538
369.6875	0.6076837	-59.21399
370	0.7654393	155.6797
370.3125	0.428935	-35.71038
370.625	0.606857	118.093
370.9375	0.752098	-38.77397
371.25	0.2418342	114.1825
371.5625	0.827558	-69.18179
371.875	0.4169985	156.0037
372.1875	0.5335639	-100.2464
372.5	0.592227	122.0309
372.8125	0.2813999	-52.0436
373.125	0.4055349	75.04623
373.4375	0.6041025	-53.09988
373.75	0.06682298	-102.6178
374.0625	0.5369403	-90.13612
374.375	0.389478	175.2385
374.6875	0.1136444	-134.7331
375	0.3351382	115.6915
375.3125	0.334683	0.9724185
375.625	0.1522619	-22.04268
375.9375	0.4842028	-52.37476
376.25	0.396828	-119.0448
376.5625	0.2693883	-131.3775
376.875	0.31035	175.7841
377.1875	0.2655644	104.2531
377.5	0.2552978	20.50422
377.8125	0.1917252	8.521151
378.125	0.596372	-48.20368
378.4375	0.3762413	-141.5813
378.75	0.4802383	-81.99861
379.0625	0.7038807	159.1588
379.375	0.343199	-14.67065
379.6875	0.6237267	120.8028
380	0.9763077	-25.51343
380.3125	0.3091817	154.1571
380.625	1.049606	-57.13601
380.9375	0.8562149	166.4941
381.25	0.5959749	-69.15246
381.5625	1.07134	135.7638
381.875	0.7287082	-25.61893
382.1875	0.5646524	102.2887
382.5	1.120388	-47.84952
382.8125	0.3345523	165.3243
383.125	0.8202224	-84.44442
383.4375	0.7422577	146.7318
383.75	0.2157745	-78.44013
384.0625	0.6300493	100.7216
384.375	0.6054168	-28.69419
384.6875	0.1872582	11.77483
385	0.7391223	-71.45874
385.3125	0.3697106	-156.9972
385.625	0.4086496	-130.5834
385.9375	0.5183924	125.2197
386.25	0.1935291	21.67902
386.5625	0.3759872	50.39345
386.875	0.6032965	-46.98221
387.1875	0.2210425	-82.34689
387.5	0.6387657	-102.1271
387.8125	0.4428188	164.5818
388.125	0.2223408	-157.2676
388.4375	0.5131264	87.64312
388.75	0.3383094	-24.79102
389.0625	0.3763766	5.246373
389.375	0.6385156	-81.67264
389.6875	0.2533247	-108.7862
390	0.5178268	-145.725
390.3125	0.2423167	122.7813
390.625	0.2807009	120.3439
390.9375	0.4572084	9.380939
391.25	0.1761252	-11.43963
391.5625	0.6635051	-60.52735
391.875	0.3218484	-156.3439
392.1875	0.5936682	-108.3279
392.5	0.6644594	131.3202
392.8125	0.2583383	-72.24725
393.125	0.6885684	79.09268
393.4375	0.8294534	-60.41044
393.75	0.2810556	62.65468
394.0625	1.031952	-90.22514
394.375	0.4989359	128.4707
394.6875	0.6206247	-113.9366
395	0.8236503	95.13045
395.3125	0.4671566	-64.06945
395.625	0.5569013	61.4278
395.9375	0.8575427	-70.41882
396.25	0.1620324	136.8039
396.5625	0.7137706	-100.6234
396.875	0.591108	134.1055
397.1875	0.240106	-82.58855
397.5	0.5608062	95.77165
397.8125	0.6162315	-41.19451
398.125	0.1322473	80.59171
398.4375	0.7704645	-74.19411
398.75	0.3878215	166.2776
399.0625	0.4450664	-101.7916
399.375	0.5711501	123.2256
399.6875	0.2645429	-51.10604
400	0.4145154	65.86633
400.3125	0.5946506	-64.72366
400.625	0.09364742	5.020302
400.9375	0.6379684	-107.5797
401.25	0.2140243	129.8419
401.5625	0.3802758	-148.7538
401.875	0.4404249	65.08514
402.1875	0.1148178	-100.1364
402.5	0.4522384	1.527923
402.8125	0.3925537	-101.665
403.125	0.2816235	-63.49458
403.4375	0.4635986	-154.1779
403.75	0.08490191	170.6642
404.0625	0.2618878	130.1876
404.375	0.2000028	13.45492
404.6875	0.2471224	7.194071
405	0.3928263	-70.42122
405.3125	0.2254961	-69.50179
405.625	0.4963278	-131.3983
405.9375	0.1319092	124.0013
406.25	0.3430448	-179.8037
406.5625	0.4617873	41.38638
406.875	0.1538751	-93.21336
407.1875	0.4848251	-5.967454
407.5	0.597185	-110.5069
407.8125	0.1057097	-48.42076
408.125	0.6101501	-147.3125
408.4375	0.4053934	86.76376
408.75	0.1929142	-137.5555
409.0625	0.5809536	48.40919
409.375	0.5972059	-77.71568
409.6875	0.2466349	25.04253
410	0.8634785	-106.875
410.3125	0.4522615	117.0313
410.625	0.5971509	-122.4904
410.9375	0.8331754	85.63527
411.25	0.5557469	-75.56472
411.5625	0.6655433	52.31085
411.875	1.019841	-86.47077
412.1875	0.2648524	82.30612
412.5	0.9089096	-118.2183
412.8125	0.700385	98.58475
413.125	0.4035156	-127.6554
413.4375	0.7917134	57.11254
413.75	0.5489553	-79.1264
414.0625	0.4073618	7.818925
414.375	0.7918428	-111.8483
414.6875	0.1290133	149.8017
415	0.5107965	-156.8793
415.3125	0.4524862	84.98292
415.625	0.05390427	-1.28782
415.9375	0.4511437	17.12915
416.25	0.5155218	-70.31642
416.5625	0.2636574	-86.68066
416.875	0.5528933	-125.4968
417.1875	0.3915102	149.254
417.5	0.1437532	163.2915
417.8125	0.4639926	73.37206
418.125	0.4401901	-34.16741
418.4375	0.2429132	-16.04304
418.75	0.6610429	-88.52203
419.0625	0.3296684	-170.1038
419.375	0.4141735	-142.7175
419.6875	0.5078185	115.6272
420	0.1841968	17.45636
420.3125	0.3052594	35.14953
420.625	0.5341021	-46.09892
420.9375	0.3753097	-102.061
421.25	0.3292744	-108.3426
421.5625	0.5671709	-166.3493
421.875	0.3393856	84.36588
422.1875	0.2079127	165.5864
422.5	0.7139159	26.83265
422.8125	0.5609065	-100.3362
423.125	0.5178601	-3.768842
423.4375	1.055052	-132.5837
423.75	0.4234522	62.74285
424.0625	0.8831713	-158.689
424.375	1.027267	51.06501
424.6875	0.5642984	-129.7909
425	1.003238	20.23385
425.3125	1.072407	-120.5635
425.625	0.4967274	20.3621
425.9375	1.170369	-145.6895
426.25	0.7087746	65.46869
426.5625	0.6042203	-151.9701
426.875	0.9734715	42.38629
427.1875	0.6905138	-101.524
427.5	0.569927	20.37981
427.8125	1.005749	-117.8919
428.125	0.3616101	88.44409
428.4375	0.7146114	-139.0448
428.75	0.7944307	76.88635
429.0625	0.4103951	-94.37093
429.375	0.6962245	42.92772
429.6875	0.8699169	-91.70456
430	0.236817	51.89505
430.3125	0.8819642	-122.2222
430.625	0.5361263	96.14635
430.9375	0.4459246	-140.3449
431.25	0.7221919	58.56786
431.5625	0.4127134	-84.68456
431.875	0.4430141	11.04468
432.1875	0.6883576	-109.1767
432.5	0.02411985	-159.7807
432.8125	0.4962737	-151.843
433.125	0.3032808	97.78829
433.4375	0.08161185	76.59315
433.75	0.2465763	21.32152
434.0625	0.3895421	-34.33655
434.375	0.3513499	-109.3176
434.6875	0.2880768	-72.31944
435	0.6275489	-167.7564
435.3125	0.2684232	35.91588
435.625	0.5132582	163.6638
435.9375	0.7979746	7.924206
436.25	0.4369983	-155.3727
436.5625	0.87921	-17.42855
436.875	0.9527016	-154.6027
437.1875	0.537428	-11.93098
437.5	1.084637	-178.3082
437.8125	0.8566482	19.74728
438.125	0.6772991	179.2045
438.4375	1.149004	5.99921
438.75	0.8531503	-143.4786
439.0625	0.8450714	-4.668345
439.375	1.231449	-153.2392
439.6875	0.7239786	35.73671
440	1.036509	-164.5919
440.3125	1.213349	36.2625
440.625	0.8173062	-134.099
440.9375	1.128344	17.52442
441.25	1.286283	-129.1796
441.5625	0.7246159	33.20818
441.875	1.309253	-146.8739
442.1875	1.079034	54.48052
442.5	0.8315205	-144.9931
442.8125	1.223707	35.70853
443.125	0.9199625	-116.8655
443.4375	0.7525845	15.19196
443.75	1.14849	-133.6225
444.0625	0.4463794	61.08643
444.375	0.7342184	-160.352
444.6875	0.7565672	56.15181
445	0.1971603	-103.3456
445.3125	0.5514632	10.84411
445.625	0.6088948	-90.05595
445.9375	0.2078197	-123.1466
446.25	0.4310173	-131.8787
446.5625	0.5044095	145.1228
446.875	0.2199834	37.60698
447.1875	0.318533	93.87331
447.5	0.7417545	-21.46719
447.8125	0.3021193	-136.2822
448.125	0.6536443	-59.92201
448.4375	0.8326191	179.9556
448.75	0.2205981	-23.68662
449.0625	0.8399708	142.6799
449.375	0.8128911	1.980476
449.6875	0.2725994	153.1206
450	1.001755	-30.45483
450.3125	0.7931984	-158.2372
450.625	0.5367013	-43.93081
450.9375	1.11029	172.4
451.25	0.7068077	19.99587
451.5625	0.6934149	160.0173
451.875	1.268427	1.917843
452.1875	0.7907473	-145.4617
452.5	1.038093	-15.53801
452.8125	1.474962	-159.622
453.125	0.785907	19.66693
453.4375	1.387578	178.6363
453.75	1.477977	20.50109
454.0625	0.9214121	-161.6079
454.375	1.601613	0.5047116
454.6875	1.478019	-147.6746
455	0.9538624	0.9248924
455.3125	1.619669	-167.6965
455.625	1.084657	34.16868
455.9375	0.9642983	-178.6248
456.25	1.396196	17.04788
456.5625	0.8172297	-133.9165
456.875	0.8763305	-6.594272
457.1875	1.179327	-140.1823
457.5	0.3774777	61.41796
457.8125	0.74291	-164.4178
458.125	0.8689113	63.48586
458.4375	0.347133	-69.85015
458.75	0.5320291	32.38458
459.0625	0.9804549	-84.71082
459.375	0.2931218	156.9707
459.6875	0.7010131	-110.941
460	0.9045195	125.1006
460.3125	0.3288987	-35.19962
460.625	0.6821914	92.58036
460.9375	0.9566514	-38.27146
461.25	0.246661	169.9375
461.5625	0.8819456	-68.15318
461.875	0.8513316	172.0682
462.1875	0.2680664	-34.17469
462.5	0.8500246	141.2181
462.8125	0.8962261	3.168885
463.125	0.3370682	169.2726
463.4375	1.05538	-25.94134
463.75	0.9815349	-156.557
464.0625	0.6205129	-26.21845
464.375	1.266903	176.9619
464.6875	0.9162001	19.65649
465	0.9504926	163.6534
465.3125	1.513885	-0.9470516
465.625	0.9516178	-162.0398
465.9375	1.312252	-20.67209
466.25	1.55764	-171.5484
466.5625	0.9118952	-7.920887
466.875	1.505568	164.2155
467.1875	1.32978	6.262558
467.5	0.9060016	168.7686
467.8125	1.505903	-14.59457
468.125	1.075046	-163.2772
468.4375	0.912295	-26.15334
468.75	1.35068	-177.6719
469.0625	0.7573678	16.03263
469.375	0.8776501	166.4928
469.6875	1.145987	20.17067
470	0.6052309	-136.7367
470.3125	0.892527	-0.9173158
470.625	1.167221	-134.4098
470.9375	0.4282066	54.73408
471.25	0.9700245	-152.3649
471.5625	1.048311	63.61625
471.875	0.4776198	-114.3397
472.1875	0.9844714	40.91027
472.5	1.046513	-93.09898
472.8125	0.2921019	57.79007
473.125	1.068227	-116.8245
473.4375	0.7807851	114.2869
473.75	0.309274	-108.1028
474.0625	0.8659235	89.38355
474.375	0.8110173	-35.52583
474.6875	0.1550347	123.0067
475	1.030011	-59.65963
475.3125	0.9869798	-178.4892
475.625	0.4305176	-39.17717
475.9375	1.245418	151.2588
476.25	1.065956	7.82706
476.5625	0.7205161	156.4784
476.875	1.561382	-16.76491
477.1875	1.127598	-161.2
477.5	1.076685	-30.33228
477.8125	1.718027	179.6925
478.125	0.9334903	10.21401
478.4375	1.272469	155.7101
478.75	1.62542	2.680521
479.0625	0.7891389	-172.2382
479.375	1.49271	-25.48955
479.6875	1.473346	-165.9112
480	0.6046326	-17.48426
480.3125	1.370032	170.9368
480.625	1.097182	29.0859
480.9375	0.5540264	163.5808
481.25	1.455901	3.872084
481.5625	0.9736809	-127.5246
481.875	0.7026743	-25.60674
482.1875	1.441598	-157.8174
482.5	0.7187575	58.87395
482.8125	0.9490886	176.1459
483.125	1.447774	32.97067
483.4375	0.5967588	-117.1377
483.75	1.129953	-2.332546
484.0625	1.433238	-131.1564
484.375	0.296062	26.95775
484.6875	1.302736	-168.7558
485	1.144353	59.69292
485.3125	0.2839733	169.0533
485.625	1.181093	14.60742
485.9375	0.8396627	-87.15701
486.25	0.3710631	-58.39623
486.5625	0.9838268	-133.1539
486.875	0.739842	143.0764
487.1875	0.1553199	115.8518
487.5	0.8435943	93.67663
487.8125	1.143175	-17.80512
488.125	0.175826	-178.8667
488.4375	1.350823	-55.91446
488.75	1.410723	175.4059
489.0625	0.6182708	-47.92604
489.375	1.866803	145.2205
489.6875	1.461398	3.597297
490	1.008343	137.0169
490.3125	2.092524	-27.85505
490.625	1.366788	-170.5782
490.9375	1.342214	-40.37054
491.25	2.115224	173.2238
491.5625	1.177018	15.75922
491.875	1.455969	155.1741
492.1875	2.044901	7.68414
492.5	1.056134	-150.43
492.8125	1.682304	-13.28764
493.125	2.300743	-149.4514
493.4375	0.9941685	28.32805
493.75	1.985584	-176.2992
494.0625	1.98337	34.35903
494.375	1.102691	-161.5492
494.6875	2.157186	10.17611
495	1.87324	-131.9765
495.3125	1.13016	-0.7015989
495.625	2.220637	-156.6209
495.9375	1.187835	51.91769
496.25	1.221575	175.6519
496.5625	1.787957	27.94368
496.875	0.6187552	-124.9668
497.1875	1.211928	-12.54712
497.5	1.296753	-133.8569
497.8125	0.1247529	-142.8194
498.125	1.009853	179.7261
498.4375	0.7958666	90.00005
498.75	0.445768	41.6115
499.0625	0.5416661	17.71071
499.375	1.072822	-47.49582
499.6875	0.6607158	-142.3341
500	0.7501623	-92.4516
