Source File Name:	11_18_1_damped
Point Index:	1	[x = 0.12576	y = 0.165625	z = -1]
Signal:	FFT - Vib & Ref1 H1 Velocity / Force - Mag. & Phase

Frequency	Magnitude	Phase
566.25	0.01488525	-88.10378
566.875	0.01487216	-87.82211
567.5	0.01474043	-87.8158
568.125	0.01483906	-87.35717
568.75	0.01482524	-87.14144
569.375	0.01489909	-87.19469
570	0.01492921	-87.22334
570.625	0.01482979	-87.25631
571.25	0.01490536	-87.48921
571.875	0.0149086	-87.34698
572.5	0.01477341	-87.81442
573.125	0.01487327	-87.52692
573.75	0.01475475	-87.7439
574.375	0.01475463	-87.56268
575	0.01477693	-87.64745
575.625	0.01470742	-88.01612
576.25	0.01471828	-87.85454
576.875	0.01467369	-88.02515
577.5	0.0147682	-87.90919
578.125	0.01463875	-88.1083
578.75	0.01460931	-88.11446
579.375	0.01458742	-88.04385
580	0.01454628	-88.33574
580.625	0.01453892	-88.40569
581.25	0.01448239	-88.16246
581.875	0.01445215	-88.45048
582.5	0.01442642	-88.50482
583.125	0.01436005	-88.30576
583.75	0.01433158	-88.23881
584.375	0.01431632	-88.49109
585	0.01437003	-88.65661
585.625	0.0141931	-88.68233
586.25	0.01424277	-88.5525
586.875	0.0142166	-88.39664
587.5	0.01412049	-88.87333
588.125	0.01412944	-88.79369
588.75	0.01410984	-88.78173
589.375	0.0140741	-88.91782
590	0.0139809	-89.155
590.625	0.01402375	-88.7292
591.25	0.01397315	-88.55943
591.875	0.01393383	-88.56976
592.5	0.01383872	-88.88811
593.125	0.01381541	-88.45387
593.75	0.01377238	-88.62736
594.375	0.01372647	-88.72923
595	0.01368921	-88.34072
595.625	0.01364619	-88.51798
596.25	0.0136502	-88.65229
596.875	0.01358199	-88.3585
597.5	0.01358594	-88.24258
598.125	0.01356199	-88.21566
598.75	0.01355236	-88.41322
599.375	0.01344113	-88.22772
600	0.01346356	-87.97359
600.625	0.01335276	-88.07887
601.25	0.01343663	-88.10442
601.875	0.0133457	-88.13095
602.5	0.01340695	-88.2677
603.125	0.01330936	-87.81823
603.75	0.01335189	-87.88782
604.375	0.01326856	-88.04648
605	0.01329802	-88.06889
605.625	0.01319896	-87.47509
606.25	0.01323811	-87.68949
606.875	0.01324352	-88.02014
607.5	0.01323537	-87.6802
608.125	0.01322193	-87.53563
608.75	0.0131964	-87.75045
609.375	0.01311024	-87.60283
610	0.01318145	-87.93127
610.625	0.01318726	-87.61419
611.25	0.01314887	-87.42654
611.875	0.01307356	-87.34439
612.5	0.01308742	-87.28374
613.125	0.01303843	-87.4906
613.75	0.01303039	-87.53226
614.375	0.01302993	-87.38721
615	0.01302676	-87.59892
615.625	0.01301189	-87.78084
616.25	0.01305864	-87.36575
616.875	0.01301057	-87.25298
617.5	0.01297534	-87.31952
618.125	0.01299328	-87.10818
618.75	0.01293449	-87.17131
619.375	0.01292087	-87.16921
620	0.01290899	-87.43243
620.625	0.01290123	-87.18275
621.25	0.01293143	-86.93224
621.875	0.01297192	-87.29697
622.5	0.01292294	-87.172
623.125	0.01286302	-87.46419
623.75	0.01286474	-87.32286
624.375	0.01286392	-87.22572
625	0.01279035	-87.16199
625.625	0.01280212	-87.41872
626.25	0.01280366	-87.83038
626.875	0.01278691	-87.59713
627.5	0.01270041	-87.76539
628.125	0.01278657	-87.72044
628.75	0.01281752	-87.71391
629.375	0.01287394	-87.69067
630	0.01271909	-87.96318
630.625	0.01270914	-87.72007
631.25	0.01274355	-87.71774
631.875	0.01270386	-88.08174
632.5	0.01264328	-88.54532
633.125	0.01264849	-88.45567
633.75	0.01259472	-88.14313
634.375	0.01263089	-88.26262
635	0.01257981	-88.21179
635.625	0.01251788	-88.07143
636.25	0.01256346	-88.18645
636.875	0.01250912	-88.35234
637.5	0.01247279	-88.24217
638.125	0.01242161	-88.49385
638.75	0.01244111	-88.32388
639.375	0.01240321	-88.66007
640	0.012396	-88.76003
640.625	0.01230966	-88.61446
641.25	0.01234788	-88.67286
641.875	0.01234998	-88.90893
642.5	0.01224107	-88.74809
643.125	0.0121961	-88.9967
643.75	0.01224578	-88.94395
644.375	0.01214639	-89.01731
645	0.01209242	-88.85115
645.625	0.01203755	-89.07903
646.25	0.01206718	-89.21974
646.875	0.01206696	-89.77856
647.5	0.01205551	-89.39349
648.125	0.01203369	-88.77855
648.75	0.0119204	-89.32817
649.375	0.01188221	-89.10202
650	0.01185685	-88.5002
650.625	0.01178188	-88.56208
651.25	0.01182596	-89.06881
651.875	0.01180032	-89.12491
652.5	0.01175799	-88.79614
653.125	0.01172762	-88.94326
653.75	0.01165588	-89.20793
654.375	0.01163093	-88.58032
655	0.01154638	-88.94606
655.625	0.01160649	-88.41132
656.25	0.01159851	-88.58646
656.875	0.01151852	-88.66631
657.5	0.01152085	-88.2273
658.125	0.01153849	-88.4981
658.75	0.01146872	-88.50551
659.375	0.01135252	-88.47263
660	0.01150003	-88.24228
660.625	0.01146291	-88.04454
661.25	0.01146617	-88.07339
661.875	0.01141742	-87.90697
662.5	0.01133034	-87.95645
663.125	0.01133723	-87.85293
663.75	0.01135297	-87.64982
664.375	0.01128103	-87.83176
665	0.01133037	-87.85218
665.625	0.01133708	-87.79079
666.25	0.01130852	-87.60524
666.875	0.01136095	-87.98806
667.5	0.01132148	-87.37663
668.125	0.01134721	-87.16714
668.75	0.01133909	-87.78772
669.375	0.01123254	-86.80679
670	0.01124282	-87.45408
670.625	0.01117482	-87.39539
671.25	0.01123846	-87.78011
671.875	0.01122179	-87.40697
672.5	0.01126903	-87.37875
673.125	0.01128966	-87.88832
673.75	0.01124685	-87.35608
674.375	0.01121702	-87.59599
675	0.01121764	-87.62472
675.625	0.01121009	-87.05634
676.25	0.01118062	-87.20296
676.875	0.0111302	-87.45235
677.5	0.01116656	-87.75681
678.125	0.01117317	-87.58615
678.75	0.01122421	-87.89857
679.375	0.01124091	-87.63757
680	0.01118744	-87.80656
680.625	0.01114189	-87.8209
681.25	0.0110308	-87.74178
681.875	0.01114737	-87.84487
682.5	0.01105831	-87.71434
683.125	0.01105049	-88.44503
683.75	0.01104331	-88.08372
684.375	0.01111849	-88.31783
685	0.01104898	-88.22898
685.625	0.01108101	-88.28465
686.25	0.01107761	-88.09901
686.875	0.01106212	-87.56892
687.5	0.0110497	-88.14182
688.125	0.01096703	-88.32462
688.75	0.01084296	-88.36452
689.375	0.01077893	-88.22935
690	0.01083827	-88.59605
690.625	0.0109427	-88.89661
691.25	0.01091481	-88.74467
691.875	0.01096155	-88.785
692.5	0.01089817	-88.47184
693.125	0.01088217	-88.30671
693.75	0.01067015	-88.94177
694.375	0.01078262	-88.58998
695	0.01075003	-89.29766
695.625	0.01074782	-89.9138
696.25	0.01063026	-89.58999
696.875	0.01058944	-88.51602
697.5	0.01060881	-88.85299
698.125	0.01061829	-88.91482
698.75	0.01065572	-89.0554
699.375	0.01051042	-89.56519
700	0.01050242	-89.01862
700.625	0.01039909	-88.38859
701.25	0.01038881	-89.17132
701.875	0.01037681	-88.87758
702.5	0.01041108	-89.71634
703.125	0.01032788	-88.84248
703.75	0.01026063	-89.8148
704.375	0.01016188	-89.08875
705	0.01029579	-88.53392
705.625	0.0102432	-88.75066
706.25	0.01016719	-89.32735
706.875	0.01012314	-88.84563
707.5	0.01024873	-89.28359
708.125	0.01008742	-88.49477
708.75	0.01002667	-88.59894
709.375	0.01006419	-88.61463
710	0.01010898	-88.31498
710.625	0.009993239	-88.63786
711.25	0.01003628	-88.97384
711.875	0.009864238	-88.45952
712.5	0.00993162	-88.61128
713.125	0.009937416	-87.73052
713.75	0.00987175	-88.62963
714.375	0.009721127	-88.6502
715	0.009882407	-87.95915
715.625	0.009807694	-88.64185
716.25	0.009839904	-88.07654
716.875	0.009837188	-88.78
717.5	0.00987555	-88.01921
718.125	0.009717472	-87.1975
718.75	0.009766778	-88.45799
719.375	0.009685066	-87.72382
720	0.009745947	-88.23666
720.625	0.009753381	-88.59384
721.25	0.009668144	-88.00342
721.875	0.009852483	-87.94624
722.5	0.009535342	-88.29771
723.125	0.009614494	-87.61202
723.75	0.009592338	-87.99735
724.375	0.009738166	-87.10325
725	0.009801081	-87.11436
725.625	0.009578153	-87.57669
726.25	0.009700519	-87.41249
726.875	0.009584933	-87.79093
727.5	0.009656097	-87.57336
728.125	0.009615161	-88.24892
728.75	0.00961794	-87.77134
729.375	0.009800175	-88.18557
730	0.009592167	-86.90843
730.625	0.009676415	-87.05337
731.25	0.009540277	-86.83578
731.875	0.009512543	-87.67769
732.5	0.009638038	-86.79829
733.125	0.009438338	-87.12453
733.75	0.009511299	-87.85684
734.375	0.009618295	-87.61306
735	0.009634863	-87.95332
735.625	0.009709824	-87.79318
736.25	0.009462086	-88.39894
736.875	0.009463612	-88.16053
737.5	0.009487624	-87.41296
738.125	0.009480644	-87.40781
738.75	0.009378622	-87.09276
739.375	0.009409281	-88.46888
740	0.009419026	-88.57169
740.625	0.009370155	-88.50698
741.25	0.009434784	-88.0236
741.875	0.009585555	-87.33409
742.5	0.00945255	-87.82222
743.125	0.009503474	-86.79154
743.75	0.009350438	-88.17639
744.375	0.009271315	-87.9444
745	0.009326119	-87.18407
745.625	0.0094334	-88.3891
746.25	0.00933131	-87.6898
746.875	0.009198821	-87.65353
747.5	0.009369222	-88.07882
748.125	0.009400723	-88.1567
748.75	0.009374342	-88.66743
749.375	0.009184815	-87.60873
750	0.009220197	-87.61264
750.625	0.009226497	-88.11445
751.25	0.009162507	-88.62554
751.875	0.009167499	-89.75218
752.5	0.008942553	-89.68438
753.125	0.009128498	-89.94046
753.75	0.009124452	-90.22609
754.375	0.009012206	-89.06441
755	0.009102697	-88.38397
755.625	0.009060857	-88.23581
756.25	0.008950539	-88.3104
756.875	0.008850885	-89.09808
757.5	0.008839152	-88.644
758.125	0.008986291	-89.78851
758.75	0.008873443	-88.47054
759.375	0.008811006	-89.15078
760	0.009131019	-89.48
760.625	0.009046214	-88.37093
761.25	0.008981378	-89.31528
761.875	0.008956139	-88.25446
762.5	0.008790481	-87.54616
763.125	0.008805973	-88.85027
763.75	0.008773339	-88.86416
764.375	0.009033517	-88.21758
765	0.008922372	-89.06828
765.625	0.008676252	-89.84827
766.25	0.009150656	-87.83918
766.875	0.008832627	-88.91517
767.5	0.008843558	-89.269
768.125	0.008756264	-89.65691
768.75	0.008735815	-90.96251
769.375	0.008828931	-90.13537
770	0.009039524	-89.67963
770.625	0.008700866	-90.52177
771.25	0.008708089	-90.57898
771.875	0.00886856	-90.44812
772.5	0.009017753	-89.51187
773.125	0.008781736	-90.8846
773.75	0.009021599	-91.44328
774.375	0.009058622	-88.76799
775	0.008838959	-90.10808
775.625	0.008880555	-91.23096
776.25	0.008493641	-90.65778
776.875	0.008582626	-92.51978
777.5	0.008651819	-92.64882
778.125	0.008821345	-92.14648
778.75	0.008522736	-91.03548
779.375	0.008572999	-91.10452
780	0.008705198	-92.29903
780.625	0.008476679	-91.90266
781.25	0.008414308	-89.92082
781.875	0.008271903	-91.17747
782.5	0.008190541	-92.64249
783.125	0.008463708	-92.22301
783.75	0.008527322	-91.12078
784.375	0.008547281	-91.90739
785	0.008667058	-90.39505
785.625	0.00864519	-91.43811
786.25	0.008409769	-92.28593
786.875	0.008525993	-92.07689
787.5	0.008582985	-91.52784
788.125	0.008408384	-89.25598
788.75	0.008417869	-91.67213
789.375	0.008413923	-93.02624
790	0.008467327	-91.30404
790.625	0.008515203	-89.50141
791.25	0.008488225	-91.33298
791.875	0.008407784	-91.61368
792.5	0.008476613	-89.15799
793.125	0.00858537	-89.50279
793.75	0.008324472	-90.02919
794.375	0.00830192	-89.93944
795	0.00841782	-92.19928
795.625	0.008560088	-92.40948
796.25	0.008455814	-89.74026
796.875	0.008180352	-92.05946
797.5	0.008550316	-92.18497
798.125	0.008576456	-90.33826
798.75	0.008633873	-90.36569
799.375	0.008449253	-89.93925
800	0.008615334	-89.29047
800.625	0.008343724	-88.5484
801.25	0.008558824	-88.70421
801.875	0.008649053	-89.97381
802.5	0.008408029	-91.61395
803.125	0.008657239	-90.77264
803.75	0.008553733	-89.99627
804.375	0.008463714	-89.54951
805	0.00865581	-89.33598
805.625	0.008212841	-88.13003
806.25	0.008646958	-89.26788
806.875	0.008531522	-90.10166
807.5	0.008408868	-90.21759
808.125	0.008678041	-91.35746
808.75	0.008496838	-91.15249
809.375	0.008714935	-90.80591
810	0.008556722	-89.3619
810.625	0.008574563	-91.65006
811.25	0.008732744	-89.01954
811.875	0.008803102	-90.67757
812.5	0.008661724	-90.90213
813.125	0.008657368	-91.91264
813.75	0.00833074	-89.49632
814.375	0.00856612	-90.47868
815	0.008706708	-91.43002
815.625	0.008596307	-89.8409
816.25	0.008758759	-89.86577
816.875	0.008552097	-91.8604
817.5	0.008420943	-91.10491
818.125	0.008295662	-91.69673
818.75	0.008577426	-90.01978
819.375	0.008438316	-90.25112
820	0.008610211	-90.24203
820.625	0.008759271	-89.86057
821.25	0.008516285	-88.99402
821.875	0.00860349	-89.24944
822.5	0.008511133	-89.17595
823.125	0.008433303	-88.17863
823.75	0.008400405	-87.85541
824.375	0.008546017	-89.28152
825	0.008430181	-89.57682
825.625	0.008409007	-88.5705
826.25	0.008406822	-89.83559
826.875	0.008563678	-90.59785
827.5	0.008403337	-89.80751
828.125	0.008420855	-89.84421
828.75	0.008609054	-89.9779
829.375	0.008459738	-87.44157
830	0.008548056	-88.92017
830.625	0.008583134	-88.99833
831.25	0.008317032	-90.47886
831.875	0.00852671	-88.3174
832.5	0.008711399	-90.66065
833.125	0.008320354	-89.57161
833.75	0.008308145	-89.05714
834.375	0.008602913	-90.58757
835	0.008554287	-91.41039
835.625	0.00849586	-89.9213
836.25	0.008659195	-89.11311
836.875	0.00840762	-88.68966
837.5	0.008545066	-88.38285
838.125	0.008512959	-90.52692
838.75	0.008582641	-90.62646
839.375	0.008553919	-90.54
840	0.008510821	-89.35651
840.625	0.008641604	-90.42834
841.25	0.008447491	-89.67443
841.875	0.008386209	-89.19428
842.5	0.008473516	-88.54578
843.125	0.008458727	-90.59801
843.75	0.008463509	-90.26615
844.375	0.008377633	-89.92834
845	0.008259017	-89.33615
845.625	0.00855343	-90.7388
846.25	0.008388364	-90.47295
846.875	0.008331918	-90.91626
847.5	0.008365276	-91.81245
848.125	0.008112484	-91.49358
848.75	0.008007357	-91.04346
849.375	0.00796902	-88.90308
850	0.008163082	-91.09618
850.625	0.007718752	-89.9074
851.25	0.007895092	-88.0854
851.875	0.007876844	-87.63066
852.5	0.008043203	-87.77159
853.125	0.008168511	-87.60607
853.75	0.008206367	-88.20127
854.375	0.008173852	-86.46996
855	0.008220055	-88.5853
855.625	0.008045452	-89.06114
856.25	0.008160193	-89.56297
856.875	0.008194222	-88.48935
857.5	0.008069372	-89.05703
858.125	0.008073843	-89.01493
858.75	0.008297401	-89.65088
859.375	0.008101782	-88.72301
860	0.008195396	-88.70245
860.625	0.007978017	-88.18801
861.25	0.008141612	-89.12488
861.875	0.007969135	-87.8397
862.5	0.007999832	-88.16352
863.125	0.008048161	-88.49832
863.75	0.007900633	-88.7224
864.375	0.008127596	-89.57695
865	0.007951901	-89.25273
865.625	0.007899557	-88.6176
866.25	0.008074534	-88.53165
866.875	0.00778594	-87.04919
867.5	0.007731616	-88.03498
868.125	0.008006492	-89.3179
868.75	0.007861634	-88.38026
869.375	0.007951071	-86.9812
870	0.007740919	-88.12354
870.625	0.007937063	-86.53539
871.25	0.007654185	-87.07359
871.875	0.007824337	-86.99216
872.5	0.007790385	-87.63594
873.125	0.007806397	-86.33887
873.75	0.007735431	-86.57328
874.375	0.008061356	-86.08929
875	0.007690174	-87.06607
875.625	0.007839813	-86.26863
876.25	0.007851687	-86.72443
876.875	0.007772567	-86.11404
877.5	0.007864779	-85.87796
878.125	0.007889153	-86.20199
878.75	0.00788882	-86.36472
879.375	0.008306894	-85.99116
880	0.008116221	-86.77689
880.625	0.007869557	-86.57935
881.25	0.008189625	-86.4458
881.875	0.008011994	-86.27481
882.5	0.008057203	-86.6749
883.125	0.008094055	-86.18047
883.75	0.008100675	-87.30495
884.375	0.008273563	-86.69815
885	0.008226253	-85.94891
885.625	0.007862831	-87.71114
886.25	0.007976815	-87.85638
886.875	0.007994134	-87.63309
887.5	0.007964245	-87.55017
888.125	0.00790999	-86.7163
888.75	0.007855637	-87.33344
889.375	0.007877807	-88.41562
890	0.007886427	-87.70711
890.625	0.007820725	-88.30658
891.25	0.007890452	-86.41093
891.875	0.007876998	-88.15453
892.5	0.007976748	-87.73414
893.125	0.007783759	-88.17528
893.75	0.007909508	-87.29253
894.375	0.007699723	-88.33746
895	0.00777133	-87.59002
895.625	0.007894163	-86.79408
896.25	0.008020833	-86.72404
896.875	0.007743787	-88.41241
897.5	0.007665089	-87.61351
898.125	0.007853784	-87.50095
898.75	0.007741024	-88.02814
899.375	0.007868917	-88.00538
900	0.00784083	-88.33499
900.625	0.007783455	-88.10445
901.25	0.007641344	-88.26137
901.875	0.007789381	-88.71889
902.5	0.007704359	-88.17526
903.125	0.007680737	-88.54988
903.75	0.007657195	-88.64378
904.375	0.007641241	-87.97787
905	0.007683722	-87.85104
905.625	0.007682504	-88.30894
906.25	0.007676301	-89.44084
906.875	0.007776232	-88.89138
907.5	0.007632243	-88.50125
908.125	0.007766428	-88.12962
908.75	0.0076762	-87.95522
909.375	0.007563601	-88.07603
910	0.007323291	-88.44067
910.625	0.007462407	-87.89219
911.25	0.007431306	-88.2637
911.875	0.007669481	-87.07466
912.5	0.007523854	-87.19264
913.125	0.00750946	-88.31493
913.75	0.007267017	-88.11631
914.375	0.007632285	-87.40792
915	0.00742885	-87.99831
915.625	0.007312012	-86.94631
916.25	0.007515933	-87.35703
916.875	0.007314218	-87.80266
917.5	0.007502104	-86.60322
918.125	0.007332347	-87.62776
918.75	0.007250552	-87.20132
919.375	0.007321138	-87.87709
920	0.007361721	-86.69342
920.625	0.007394515	-85.48011
921.25	0.007396928	-86.94187
921.875	0.007167543	-88.0608
922.5	0.007353233	-86.7246
923.125	0.007265579	-86.90638
923.75	0.007299559	-85.23659
924.375	0.007520979	-88.56587
925	0.007392047	-87.59055
925.625	0.00730424	-87.07694
926.25	0.00752246	-86.47552
926.875	0.007288176	-86.03477
927.5	0.007231481	-87.11147
928.125	0.007439571	-87.83779
928.75	0.007255089	-87.05686
929.375	0.007267561	-86.88219
930	0.00729399	-84.86243
930.625	0.00731608	-85.97852
931.25	0.007428741	-86.41367
931.875	0.007237538	-87.18639
932.5	0.007371089	-87.22132
933.125	0.007294775	-86.39108
933.75	0.007349185	-86.03783
934.375	0.007234326	-85.27704
935	0.007510824	-86.02244
935.625	0.007395327	-86.34502
936.25	0.007599973	-85.96645
936.875	0.007595243	-85.83001
937.5	0.007203506	-86.97997
938.125	0.007454292	-85.20728
938.75	0.00740372	-86.38093
939.375	0.007393809	-88.5023
940	0.007598707	-88.32758
940.625	0.007614135	-87.78603
941.25	0.007427849	-86.20664
941.875	0.007438981	-86.41255
942.5	0.007374859	-87.08705
943.125	0.007332165	-87.2444
943.75	0.0073526	-88.88519
944.375	0.007483867	-88.01071
945	0.00755002	-88.25467
945.625	0.007383538	-88.15685
946.25	0.007458275	-87.7736
946.875	0.007511912	-87.82178
947.5	0.007410546	-88.43054
948.125	0.007497112	-88.66434
948.75	0.007175151	-89.35069
949.375	0.007491343	-90.95609
950	0.007339963	-90.98253
950.625	0.007371232	-88.94073
951.25	0.007068678	-89.42297
951.875	0.007209133	-90.23803
952.5	0.007340058	-88.16984
953.125	0.007335098	-87.58665
953.75	0.007343007	-88.99542
954.375	0.006929184	-88.14919
955	0.006992882	-89.25466
955.625	0.007103228	-89.46935
956.25	0.007108712	-89.4551
956.875	0.007090623	-88.78936
957.5	0.007044659	-89.15874
958.125	0.007225879	-89.55028
958.75	0.00692183	-91.03352
959.375	0.006948582	-91.54723
960	0.007032695	-89.36057
960.625	0.006840291	-89.61575
961.25	0.006884919	-88.5936
961.875	0.006843458	-88.2763
962.5	0.006755413	-90.22768
963.125	0.006824026	-88.20228
963.75	0.006723834	-88.97647
964.375	0.006943719	-88.30654
965	0.006921984	-88.4705
965.625	0.006851469	-88.85888
966.25	0.006640356	-90.46175
966.875	0.006650114	-88.50587
967.5	0.006642538	-86.07336
968.125	0.006844736	-87.52066
968.75	0.006538351	-88.72851
969.375	0.006652562	-88.97683
970	0.006571684	-87.3243
970.625	0.006613121	-88.51931
971.25	0.006740815	-88.21392
971.875	0.007011138	-85.11732
972.5	0.006647815	-87.03832
973.125	0.006789009	-87.07085
973.75	0.006640635	-86.76995
974.375	0.006683809	-85.91806
975	0.006696769	-87.92339
975.625	0.006729554	-85.04855
976.25	0.006761314	-87.05589
976.875	0.006864049	-87.15726
977.5	0.006639434	-87.11102
978.125	0.006778626	-87.53693
978.75	0.006903421	-84.69055
979.375	0.006783521	-85.09403
980	0.006700836	-86.43661
980.625	0.007012954	-87.45103
981.25	0.006691806	-88.77323
981.875	0.006820576	-88.70642
982.5	0.006641879	-88.23656
983.125	0.006963275	-88.34908
983.75	0.006763775	-87.73082
984.375	0.006606157	-87.8036
985	0.00668805	-90.26809
985.625	0.006656561	-86.99551
986.25	0.006407455	-89.07253
986.875	0.006383387	-89.10282
987.5	0.006482001	-89.76878
988.125	0.006605917	-87.7694
988.75	0.006447297	-88.3987
989.375	0.006553409	-88.3508
990	0.006584822	-88.38869
990.625	0.006597743	-89.02079
991.25	0.006441077	-89.70724
991.875	0.006547608	-88.87992
992.5	0.006610685	-88.38937
993.125	0.006610583	-88.54158
993.75	0.006342367	-88.50442
994.375	0.006324217	-89.18846
995	0.006355171	-88.33875
995.625	0.006548745	-89.07166
996.25	0.00632015	-87.64411
996.875	0.006467974	-88.33768
997.5	0.006588208	-87.72614
998.125	0.006258583	-88.30701
998.75	0.006285525	-87.12805
999.375	0.006197522	-87.42139
1000	0.00629937	-90.46545
