Source File Name:	11_18_1_damped_2
Point Index:	1	[x = 0.12576	y = 0.165625	z = -1]
Signal:	FFT - Vib & Ref1 H1 Velocity / Force - Mag. & Phase

Frequency	Magnitude	Phase
561.25	0.001126547	90.97819
561.875	0.001135916	90.87188
562.5	0.001148478	90.56256
563.125	0.001161042	90.19962
563.75	0.001175183	89.55016
564.375	0.00118381	88.48945
565	0.001187025	87.33785
565.625	0.001179324	85.93074
566.25	0.00115866	84.76934
566.875	0.001130014	84.1506
567.5	0.00110461	84.33608
568.125	0.001092335	84.8863
568.75	0.001088144	85.38769
569.375	0.001091086	85.5196
570	0.001089705	85.48825
570.625	0.001086873	85.45087
571.25	0.001079852	85.41468
571.875	0.001077311	85.38725
572.5	0.001073921	85.33622
573.125	0.001070859	85.29774
573.75	0.001066678	85.11446
574.375	0.001062772	85.02502
575	0.00105731	85.09754
575.625	0.001055476	85.00469
576.25	0.0010505	84.96685
576.875	0.001047373	85.05101
577.5	0.001043171	85.15654
578.125	0.001037094	85.17567
578.75	0.001034391	85.08009
579.375	0.001029991	85.15474
580	0.001027307	85.14805
580.625	0.001023042	85.09655
581.25	0.00102055	85.20624
581.875	0.00101824	85.27953
582.5	0.001015579	85.34301
583.125	0.001014055	85.43822
583.75	0.001009246	85.50074
584.375	0.001006036	85.67554
585	0.001003418	85.71025
585.625	0.001001584	85.80527
586.25	0.0009992658	85.80968
586.875	0.0009986428	85.81956
587.5	0.0009982565	85.85204
588.125	0.0009953863	85.97038
588.75	0.0009943828	86.00029
589.375	0.0009932683	86.14945
590	0.0009919686	86.24857
590.625	0.0009910511	86.21527
591.25	0.0009870895	86.33268
591.875	0.0009862783	86.27831
592.5	0.0009829925	86.20429
593.125	0.0009834595	86.22131
593.75	0.0009810871	86.25064
594.375	0.0009792809	86.30658
595	0.0009776116	86.45698
595.625	0.0009758507	86.50076
596.25	0.0009743116	86.70505
596.875	0.0009727316	86.74641
597.5	0.0009718086	86.73827
598.125	0.0009700854	86.74773
598.75	0.0009672462	86.79296
599.375	0.0009668224	86.81868
600	0.0009659911	86.83737
600.625	0.0009660074	86.853
601.25	0.0009654503	86.88879
601.875	0.0009648815	86.98789
602.5	0.0009630057	87.06429
603.125	0.0009598306	87.17005
603.75	0.0009600671	87.16714
604.375	0.0009573831	87.11528
605	0.0009552419	87.10358
605.625	0.0009550903	87.21274
606.25	0.0009538197	87.22746
606.875	0.000952483	87.32004
607.5	0.000951961	87.32153
608.125	0.0009500088	87.41737
608.75	0.000949192	87.50951
609.375	0.0009473115	87.68869
610	0.0009459301	87.72816
610.625	0.000943928	87.67572
611.25	0.0009434749	87.76968
611.875	0.0009426873	87.75985
612.5	0.0009420019	87.8742
613.125	0.0009424672	87.8588
613.75	0.0009427721	88.06647
614.375	0.0009420335	88.1425
615	0.0009413784	88.27018
615.625	0.0009411018	88.40325
616.25	0.0009402832	88.40715
616.875	0.0009395138	88.43937
617.5	0.0009379565	88.4265
618.125	0.0009409938	88.40276
618.75	0.0009405406	88.43854
619.375	0.0009398267	88.56603
620	0.000941047	88.56641
620.625	0.0009406399	88.59387
621.25	0.0009396921	88.6078
621.875	0.0009400066	88.67051
622.5	0.0009393531	88.62198
623.125	0.0009383895	88.61088
623.75	0.0009374076	88.63338
624.375	0.000936906	88.6088
625	0.0009377412	88.60618
625.625	0.0009375553	88.66263
626.25	0.0009378261	88.7964
626.875	0.0009373928	88.81675
627.5	0.0009371127	88.88869
628.125	0.0009357826	88.89763
628.75	0.0009374529	88.9211
629.375	0.000935351	88.87601
630	0.0009346507	88.87115
630.625	0.0009343061	88.78445
631.25	0.0009354758	88.78344
631.875	0.0009364367	88.89535
632.5	0.0009366837	88.93025
633.125	0.0009374128	88.94614
633.75	0.0009363447	89.0178
634.375	0.0009357529	88.9899
635	0.0009339235	88.94064
635.625	0.0009337904	88.87395
636.25	0.0009334024	88.90478
636.875	0.0009348738	88.85816
637.5	0.0009350082	88.82621
638.125	0.0009353192	88.84168
638.75	0.0009351918	88.87986
639.375	0.0009347621	88.81893
640	0.0009330617	88.8122
640.625	0.0009324858	88.83125
641.25	0.0009310801	88.74074
641.875	0.0009306445	88.73767
642.5	0.0009301944	88.6441
643.125	0.0009281488	88.66338
643.75	0.0009276481	88.60871
644.375	0.0009274412	88.57013
645	0.0009272049	88.60016
645.625	0.0009266795	88.74034
646.25	0.0009241819	88.75273
646.875	0.0009242868	88.77686
647.5	0.0009222677	88.73368
648.125	0.0009217853	88.70332
648.75	0.000920666	88.7417
649.375	0.0009210455	88.814
650	0.0009200056	88.74241
650.625	0.0009211319	88.78651
651.25	0.0009212867	88.9295
651.875	0.0009197065	88.92668
652.5	0.0009196986	88.98378
653.125	0.0009186523	89.02896
653.75	0.0009184023	89.00475
654.375	0.0009181669	89.07632
655	0.0009180302	89.0258
655.625	0.0009188757	88.95042
656.25	0.000918043	88.96212
656.875	0.0009194622	89.05056
657.5	0.0009186632	89.07099
658.125	0.0009192908	89.15493
658.75	0.0009191278	89.05515
659.375	0.0009179289	89.0481
660	0.0009174246	89.12373
660.625	0.0009168201	89.00903
661.25	0.0009172089	89.0406
661.875	0.0009173406	88.98876
662.5	0.0009177033	89.01129
663.125	0.0009184526	88.98341
663.75	0.0009182913	88.91091
664.375	0.0009174673	89.02969
665	0.0009177423	89.03835
665.625	0.000917368	89.03738
666.25	0.0009145519	88.96596
666.875	0.0009158498	88.93654
667.5	0.0009151353	88.91582
668.125	0.0009159764	88.85362
668.75	0.0009158545	88.81817
669.375	0.0009164732	88.8557
670	0.0009159775	88.82867
670.625	0.0009152238	88.78612
671.25	0.0009150764	88.83188
671.875	0.000913305	88.80672
672.5	0.000912176	88.81181
673.125	0.0009120238	88.72187
673.75	0.0009114027	88.5974
674.375	0.00091197	88.52374
675	0.0009114902	88.56501
675.625	0.0009105662	88.50698
676.25	0.0009109018	88.54662
676.875	0.0009100739	88.522
677.5	0.0009086897	88.52179
678.125	0.0009072171	88.52174
678.75	0.0009055188	88.53714
679.375	0.0009047939	88.51587
680	0.0009051669	88.38612
680.625	0.0009046081	88.42035
681.25	0.000904119	88.44142
681.875	0.0009040332	88.33128
682.5	0.0009009949	88.43637
683.125	0.0009026827	88.54468
683.75	0.0009038868	88.51478
684.375	0.0008987074	88.50453
685	0.0008990773	88.45036
685.625	0.0008984737	88.50324
686.25	0.000897406	88.43556
686.875	0.0008972422	88.45629
687.5	0.0008981691	88.46597
688.125	0.0008977307	88.35931
688.75	0.0008983293	88.45332
689.375	0.0008959859	88.50958
690	0.0008954703	88.50457
690.625	0.0008938737	88.56112
691.25	0.000892582	88.62191
691.875	0.0008934061	88.56383
692.5	0.0008935323	88.55147
693.125	0.0008928996	88.47296
693.75	0.0008933253	88.47997
694.375	0.0008925109	88.52271
695	0.0008930034	88.57112
695.625	0.0008934455	88.61434
696.25	0.000893418	88.55756
696.875	0.0008913797	88.62435
697.5	0.0008905505	88.59673
698.125	0.0008901894	88.54193
698.75	0.0008883236	88.55714
699.375	0.0008904979	88.49303
700	0.0008905959	88.53007
700.625	0.0008888094	88.54546
701.25	0.0008895842	88.5876
701.875	0.0008891324	88.63335
702.5	0.0008873383	88.70753
703.125	0.0008864413	88.72762
703.75	0.0008866123	88.65643
704.375	0.0008864152	88.68082
705	0.0008864349	88.72717
705.625	0.0008886597	88.60764
706.25	0.0008885165	88.64221
706.875	0.0008891582	88.60583
707.5	0.000889046	88.52253
708.125	0.0008885576	88.62422
708.75	0.0008879328	88.58709
709.375	0.0008886105	88.54572
710	0.0008858438	88.41811
710.625	0.000885897	88.38415
711.25	0.0008855005	88.32784
711.875	0.0008857107	88.34345
712.5	0.0008846645	88.26913
713.125	0.0008868195	88.29695
713.75	0.0008840133	88.26258
714.375	0.0008829286	88.31187
715	0.0008829118	88.40137
715.625	0.0008806827	88.25877
716.25	0.000879704	88.31485
716.875	0.0008796744	88.33157
717.5	0.0008782848	88.19125
718.125	0.0008776332	88.21683
718.75	0.0008780753	88.16719
719.375	0.0008793803	88.3024
720	0.0008783075	88.2648
720.625	0.0008778757	88.2771
721.25	0.0008765291	88.32993
721.875	0.0008766533	88.33156
722.5	0.0008748081	88.34704
723.125	0.0008742451	88.23133
723.75	0.0008725051	88.21781
724.375	0.0008733	88.26513
725	0.0008722587	88.2515
725.625	0.000873575	88.28076
726.25	0.0008742769	88.23481
726.875	0.0008718641	88.34266
727.5	0.0008715862	88.43857
728.125	0.0008705753	88.43748
728.75	0.0008709697	88.4454
729.375	0.0008695286	88.38654
730	0.0008700208	88.42529
730.625	0.0008705631	88.36308
731.25	0.0008697097	88.43027
731.875	0.0008700875	88.44421
732.5	0.0008705942	88.53201
733.125	0.0008702239	88.48739
733.75	0.0008692865	88.51723
734.375	0.0008688606	88.54843
735	0.0008688896	88.52901
735.625	0.0008671546	88.51247
736.25	0.0008677908	88.44095
736.875	0.0008685256	88.44283
737.5	0.0008686966	88.35677
738.125	0.0008688029	88.45544
738.75	0.0008673123	88.51464
739.375	0.0008691992	88.45284
740	0.0008686506	88.53439
740.625	0.000866166	88.44262
741.25	0.0008667872	88.44115
741.875	0.0008663753	88.39792
742.5	0.0008659367	88.34732
743.125	0.0008673226	88.31615
743.75	0.0008672658	88.29495
744.375	0.0008667543	88.34387
745	0.0008666372	88.28091
745.625	0.0008657528	88.34531
746.25	0.0008658768	88.41251
746.875	0.0008655452	88.37901
747.5	0.0008629535	88.3122
748.125	0.0008635955	88.34303
748.75	0.0008630317	88.22977
749.375	0.0008638318	88.14902
750	0.0008624629	88.20353
750.625	0.0008637487	88.27539
751.25	0.0008630027	88.31512
751.875	0.0008615197	88.3576
752.5	0.0008592872	88.38144
753.125	0.0008600344	88.28931
753.75	0.0008585622	88.3427
754.375	0.0008578335	88.26345
755	0.0008586394	88.27406
755.625	0.0008594128	88.34126
756.25	0.0008591611	88.27649
756.875	0.0008589519	88.30196
757.5	0.0008588286	88.42146
758.125	0.0008589009	88.45151
758.75	0.0008574757	88.44858
759.375	0.0008564571	88.44906
760	0.0008557489	88.47411
760.625	0.000856275	88.38427
761.25	0.0008574064	88.36424
761.875	0.0008565101	88.32
762.5	0.0008574895	88.34631
763.125	0.0008591344	88.31726
763.75	0.0008583315	88.37762
764.375	0.0008583702	88.32494
765	0.0008571141	88.46822
765.625	0.0008568889	88.34703
766.25	0.0008557666	88.33645
766.875	0.0008543598	88.27271
767.5	0.0008542694	88.10553
768.125	0.0008551594	88.15487
768.75	0.0008536554	88.17026
769.375	0.0008534547	88.21803
770	0.0008532384	88.28329
770.625	0.0008519742	88.26267
771.25	0.0008489743	88.32669
771.875	0.0008498721	88.32635
772.5	0.0008473412	88.43407
773.125	0.00084707	88.4174
773.75	0.0008479638	88.38298
774.375	0.0008488526	88.44892
775	0.0008496672	88.44321
775.625	0.0008504214	88.49715
776.25	0.0008504149	88.64359
776.875	0.0008505216	88.69658
777.5	0.0008500325	88.63567
778.125	0.0008498729	88.65256
778.75	0.000849045	88.7277
779.375	0.0008503674	88.52303
780	0.0008495508	88.55556
780.625	0.0008500356	88.54319
781.25	0.0008512149	88.5544
781.875	0.0008502627	88.54562
782.5	0.0008498043	88.57797
783.125	0.0008497089	88.48981
783.75	0.000849433	88.50574
784.375	0.000847419	88.4966
785	0.0008468332	88.50886
785.625	0.0008462309	88.47579
786.25	0.0008467117	88.47584
786.875	0.0008468308	88.4108
787.5	0.0008463382	88.54406
788.125	0.0008472071	88.54441
788.75	0.0008457621	88.59586
789.375	0.0008455976	88.6505
790	0.0008458263	88.67064
790.625	0.0008439551	88.7461
791.25	0.0008446707	88.72035
791.875	0.0008430744	88.59064
792.5	0.0008453425	88.6662
793.125	0.0008444707	88.57499
793.75	0.0008441193	88.63332
794.375	0.0008444958	88.63532
795	0.0008442746	88.76035
795.625	0.0008442033	88.84109
796.25	0.0008424878	88.86181
796.875	0.0008428214	88.82674
797.5	0.00084109	88.9069
798.125	0.0008414961	88.85749
798.75	0.0008422761	88.91635
799.375	0.0008435757	88.85345
800	0.0008441848	88.94715
800.625	0.0008448204	88.95879
801.25	0.0008457919	88.96657
801.875	0.0008454178	89.10078
802.5	0.0008447973	89.09201
803.125	0.0008442859	89.01255
803.75	0.0008452504	89.06682
804.375	0.0008448192	88.96008
805	0.0008445925	88.99238
805.625	0.0008445928	88.99328
806.25	0.0008451897	88.954
806.875	0.0008454065	89.04751
807.5	0.0008460555	89.11716
808.125	0.0008459926	89.1616
808.75	0.000844478	89.15365
809.375	0.000843286	89.16373
810	0.00084356	89.08093
810.625	0.0008446925	89.13805
811.25	0.0008442401	89.10291
811.875	0.0008453985	89.17613
812.5	0.0008455812	89.2131
813.125	0.000847056	89.26933
813.75	0.0008477183	89.32278
814.375	0.0008472312	89.26646
815	0.0008474137	89.35103
815.625	0.0008472868	89.30424
816.25	0.0008473251	89.23511
816.875	0.0008478154	89.21775
817.5	0.0008496869	89.08043
818.125	0.0008499154	89.1193
818.75	0.0008501327	89.1263
819.375	0.0008493146	89.11476
820	0.0008503438	89.18124
820.625	0.0008486193	89.13921
821.25	0.0008488191	89.22633
821.875	0.0008480194	89.21368
822.5	0.0008478057	89.13377
823.125	0.000849014	89.15207
823.75	0.0008483807	89.14643
824.375	0.0008500529	89.11395
825	0.0008497975	89.2104
825.625	0.000849884	89.33993
826.25	0.0008510317	89.3014
826.875	0.0008520922	89.28898
827.5	0.0008526577	89.2929
828.125	0.0008519356	89.32603
828.75	0.0008522582	89.22141
829.375	0.0008533655	89.16902
830	0.0008537935	89.194
830.625	0.0008561393	89.0558
831.25	0.000856707	89.02207
831.875	0.0008577375	89.0568
832.5	0.00085752	88.94398
833.125	0.0008589387	88.95473
833.75	0.0008577445	88.80806
834.375	0.0008579038	88.79358
835	0.00085642	88.74297
835.625	0.0008576132	88.59367
836.25	0.0008561203	88.53234
836.875	0.0008568713	88.36462
837.5	0.0008579643	88.26627
838.125	0.000857635	88.23935
838.75	0.000856466	88.08075
839.375	0.0008547565	88.04456
840	0.0008525364	87.92065
840.625	0.0008489896	87.85598
841.25	0.0008460552	87.67194
841.875	0.0008412186	87.68458
842.5	0.0008375844	87.61088
843.125	0.0008335841	87.89217
843.75	0.0008295571	88.25652
844.375	0.0008279372	88.56606
845	0.000826196	89.09765
845.625	0.0008272268	89.5483
846.25	0.0008297914	89.9294
846.875	0.0008343171	90.23716
847.5	0.000841241	90.51832
848.125	0.00084842	90.45167
848.75	0.0008562829	90.30265
849.375	0.0008627494	90.01407
850	0.0008675517	89.68219
850.625	0.0008714363	89.20888
851.25	0.0008689302	88.70136
851.875	0.0008657796	88.40765
852.5	0.0008595754	88.2891
853.125	0.0008550538	88.19994
853.75	0.0008526744	88.1917
854.375	0.0008493681	88.16702
855	0.0008476342	88.24518
855.625	0.0008466482	88.35382
856.25	0.0008468707	88.37924
856.875	0.0008457037	88.43742
857.5	0.0008463178	88.63491
858.125	0.0008459784	88.69051
858.75	0.0008446294	88.76477
859.375	0.000844293	88.78833
860	0.0008440731	88.84956
860.625	0.0008457705	88.81265
861.25	0.0008456174	88.85902
861.875	0.0008461912	88.8998
862.5	0.000846303	88.9519
863.125	0.0008477063	89.06498
863.75	0.0008467956	89.06887
864.375	0.0008485094	89.09772
865	0.0008476241	89.22462
865.625	0.0008477528	89.0892
866.25	0.0008491989	89.05068
866.875	0.0008482741	89.03732
867.5	0.0008486658	89.04558
868.125	0.0008507217	88.97579
868.75	0.0008518762	88.955
869.375	0.0008512094	88.97607
870	0.0008519213	89.02965
870.625	0.000850398	89.04458
871.25	0.0008508985	88.97399
871.875	0.000849964	89.00304
872.5	0.000850069	88.95776
873.125	0.0008485325	88.99089
873.75	0.0008498256	89.05581
874.375	0.0008497539	89.08179
875	0.000850921	89.07565
875.625	0.0008507176	89.16509
876.25	0.0008512626	89.20061
876.875	0.00085127	89.20836
877.5	0.0008517376	89.30466
878.125	0.0008519185	89.2581
878.75	0.0008522488	89.2085
879.375	0.0008537506	89.25195
880	0.0008534673	89.25176
880.625	0.0008554443	89.11639
881.25	0.0008573686	89.12937
881.875	0.0008568283	89.18002
882.5	0.0008576316	89.20928
883.125	0.0008577117	89.15154
883.75	0.0008569151	89.17902
884.375	0.0008565881	89.03561
885	0.0008570372	89.04491
885.625	0.0008574097	89.0034
886.25	0.0008573547	89.08646
886.875	0.0008575799	89.00976
887.5	0.0008577358	89.01775
888.125	0.0008596332	89.09783
888.75	0.0008580093	89.09385
889.375	0.0008584972	89.19994
890	0.0008592839	89.18052
890.625	0.0008589134	89.11546
891.25	0.000859329	89.06355
891.875	0.0008608685	89.01475
892.5	0.0008609833	89.04225
893.125	0.0008633434	88.9903
893.75	0.0008636479	88.92995
894.375	0.0008646756	88.93149
895	0.0008648002	88.92928
895.625	0.0008643895	88.97948
896.25	0.0008640083	88.89908
896.875	0.0008651566	88.87103
897.5	0.0008635353	88.77351
898.125	0.0008648889	88.73262
898.75	0.0008644699	88.6156
899.375	0.000866465	88.59172
900	0.0008645652	88.55264
900.625	0.0008652129	88.55484
901.25	0.0008654442	88.57712
901.875	0.0008645848	88.52264
902.5	0.0008641451	88.62814
903.125	0.0008639982	88.55219
903.75	0.0008633873	88.4717
904.375	0.0008644827	88.44521
905	0.0008641517	88.36214
905.625	0.0008652509	88.30593
906.25	0.0008643397	88.40578
906.875	0.000866189	88.42693
907.5	0.0008657049	88.46297
908.125	0.0008647979	88.4677
908.75	0.0008633755	88.44303
909.375	0.0008621399	88.47241
910	0.0008612441	88.33734
910.625	0.0008626003	88.35287
911.25	0.0008620815	88.33788
911.875	0.0008621071	88.34597
912.5	0.0008615492	88.4405
913.125	0.0008616985	88.57797
913.75	0.0008639296	88.61665
914.375	0.0008615532	88.63033
915	0.000862746	88.686
915.625	0.000862051	88.66379
916.25	0.0008641881	88.64803
916.875	0.000864192	88.64813
917.5	0.0008671359	88.57458
918.125	0.0008692056	88.5453
918.75	0.0008696684	88.58849
919.375	0.0008701619	88.53378
920	0.0008708332	88.4103
920.625	0.000870743	88.41792
921.25	0.0008707659	88.36671
921.875	0.000870302	88.26009
922.5	0.000870227	88.19966
923.125	0.0008691192	88.05474
923.75	0.0008701106	88.04809
924.375	0.0008690311	87.85181
925	0.0008685192	87.9456
925.625	0.0008681365	87.98964
926.25	0.0008671129	87.98406
926.875	0.0008664464	88.02103
927.5	0.0008652075	88.01765
928.125	0.0008652859	88.00033
928.75	0.000863685	87.93144
929.375	0.0008645749	87.98478
930	0.000864426	87.96289
930.625	0.0008660062	87.98986
931.25	0.0008679653	88.01089
931.875	0.0008658763	88.02169
932.5	0.0008664121	88.06374
933.125	0.0008652853	88.1423
933.75	0.0008653838	88.09307
934.375	0.0008640149	88.04984
935	0.0008639481	87.96904
935.625	0.0008650768	88.02906
936.25	0.0008643524	87.96633
936.875	0.0008648391	87.9641
937.5	0.0008656214	88.03529
938.125	0.0008651886	88.08064
938.75	0.0008645835	88.12749
939.375	0.0008645933	88.07162
940	0.0008635853	88.21513
940.625	0.0008633002	88.14311
941.25	0.0008634184	88.12395
941.875	0.0008629693	88.16769
942.5	0.000863415	88.12286
943.125	0.0008647332	88.20515
943.75	0.0008653029	88.18081
944.375	0.0008652106	88.20357
945	0.0008647933	88.27745
945.625	0.0008653877	88.37688
946.25	0.0008644659	88.42973
946.875	0.0008648671	88.35811
947.5	0.0008652604	88.3458
948.125	0.0008654467	88.34661
948.75	0.0008652791	88.36548
949.375	0.0008663157	88.36207
950	0.000869034	88.39978
950.625	0.0008698782	88.40977
951.25	0.0008703384	88.44654
951.875	0.0008694839	88.53289
952.5	0.0008697759	88.49228
953.125	0.0008695421	88.47371
953.75	0.0008700499	88.32754
954.375	0.000870658	88.31539
955	0.0008732494	88.29649
955.625	0.0008707556	88.26739
956.25	0.000872656	88.33791
956.875	0.0008726097	88.35276
957.5	0.0008732197	88.41589
958.125	0.0008719791	88.28586
958.75	0.0008712596	88.35883
959.375	0.0008713125	88.30885
960	0.0008712982	88.24786
960.625	0.0008716232	88.18056
961.25	0.0008720077	88.14278
961.875	0.0008724804	88.22323
962.5	0.0008734153	88.20176
963.125	0.0008737458	88.17764
963.75	0.0008734825	88.3222
964.375	0.0008729424	88.23864
965	0.0008719895	88.3303
965.625	0.0008714212	88.22872
966.25	0.0008713441	88.25325
966.875	0.0008705257	88.16219
967.5	0.000871687	88.1693
968.125	0.0008722151	88.32665
968.75	0.0008724121	88.32571
969.375	0.0008733321	88.38659
970	0.0008728069	88.45927
970.625	0.0008726384	88.63301
971.25	0.0008716955	88.5091
971.875	0.0008728054	88.61569
972.5	0.0008738827	88.62363
973.125	0.0008747503	88.57894
973.75	0.0008763435	88.57089
974.375	0.0008773363	88.63426
975	0.0008792953	88.69075
975.625	0.0008799791	88.64149
976.25	0.000880026	88.68104
976.875	0.0008832168	88.75007
977.5	0.0008827289	88.71246
978.125	0.000883507	88.6722
978.75	0.0008850285	88.57862
979.375	0.0008857136	88.43512
980	0.000887825	88.3447
980.625	0.0008900202	88.26303
981.25	0.0008902772	88.25965
981.875	0.0008904445	88.10955
982.5	0.0008885679	87.93653
983.125	0.0008880055	87.90224
983.75	0.0008853364	87.77039
984.375	0.0008834828	87.76485
985	0.0008833841	87.62849
985.625	0.0008830628	87.66387
986.25	0.0008805501	87.6282
986.875	0.0008815515	87.69264
987.5	0.0008794073	87.74389
988.125	0.0008787424	87.91891
988.75	0.0008778461	87.94718
989.375	0.0008768273	88.05251
990	0.0008767984	88.04619
990.625	0.0008761123	88.13078
991.25	0.000876112	88.15319
991.875	0.0008788055	88.19818
992.5	0.0008775364	88.10493
993.125	0.0008799086	88.2277
993.75	0.0008802189	88.23131
994.375	0.0008808301	88.28594
995	0.0008806201	88.37307
995.625	0.0008812525	88.4216
996.25	0.0008799047	88.41882
996.875	0.0008809855	88.33622
997.5	0.0008818655	88.33311
998.125	0.0008826551	88.23612
998.75	0.0008825026	88.26084
999.375	0.0008828376	88.26237
1000	0.0008834565	88.39864
